ProductID,Username,Shopname,Category,Productname,Brand,Price,Soldcomplete,Stock,Images,QC,Status,Likes,DateCreated,DateUpdated,Country,SellerUserID,Soldtotal,ShopID,Subcategory,Condition,Level3subcategory,Displayedmaincategory,Crossborder,Userstatus,ctime,Itemrating,Attributesfilled,Idattributes,Valueattributes,ParentSKURefno,Pricebeforediscount,can_use_wholesale,Wholesaletier1,Wholesaletier2,Wholesaletier3,Wholesaletier4,Wholesaletier5,SKU,Specificcreatetime,Weight,Maxchannelsize,Minchannelsize,Dategenerated,Attributesavailable,grass_country,grass_date,(CAST(weight AS DOUBLE) / CAST(100000 AS DOUBLE))
266519213,fancyqube.my,FancyQube,Women's Bags,Fancyqub Women Leather Cute Dog Wallet Zipper Purse Long Handbag Bag,0,32.11000000,0,1200,9,Passed,Normal,0,2017-05-18,2017-06-30,MY,7549821,0,7548528,Purses & Pouches,New with tags,Zip Purses,Women's Bags & Purses,1,1,1495109162,,3,NULL,"[9663, 9664, 9666]",BG0605,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0605,2017-05-18 20:06:02,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
60275738,fancyqube.my,FancyQube,Women Clothes,Fancyqub Two-piece Suit Zipper Hooded Tops  Long Pants ,Fancyqube Fashion,45.03000000,0,1000,6,Passed,Normal,7,2016-08-30,2017-07-31,MY,7549821,0,7548528,Sports & Beachwear,New with tags,Sportswear,Women's Clothing,1,1,1472536597,,5,NULL,"[9981, 9982]",W682,0E-8,0,NULL,NULL,NULL,NULL,NULL,W682,2016-08-30 13:56:37,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,1.0
238915772,fancyqube.my,FancyQube,Games,Fancyqube 5PCS Funny Stress Relief Vent Gap Squeezing Toy Sensory Fidgets,0,15.20000000,0,200,2,Passed,Normal,2,2017-04-29,2017-06-30,MY,7549821,0,7548528,Games & Collectibles,New with tags,Family Games,Games Books & Hobbies,1,1,1493440599,,4,NULL,"[6039, 6045, 6042, 6046]",TOY1025R,0E-8,0,NULL,NULL,NULL,NULL,NULL,TOY1025R,2017-04-29 12:36:39,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
286164551,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Embroidered Long Sleeve Shirt,0,49.90000000,0,1200,6,Passed,Normal,2,2017-05-31,2017-07-31,MY,7549821,0,7548528,Tops,New with tags,Shirts,Women's Clothing,1,1,1496225562,,3,NULL,"[9951, 9952, 9953]",W3792,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3792,2017-05-31 18:12:42,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
455293040,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube  Sweet Style Women Earring Crystal Earrings Small Earrings One Pair,Fancyqube ,6.47000000,0,200,1,Passed,Normal,0,2017-09-01,2017-09-01,MY,7549821,0,7548528,Jewellery,New with tags,Earrings,Accessories,1,1,1504250628,,1,NULL,"[5931, 5932, 5933, 5934, 5936]",EAR-0459,14.70000000,0,NULL,NULL,NULL,NULL,NULL,EAR-0459,2017-09-01 15:23:48,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
43730324,fancyqube.my,FancyQube,Women Clothes,Fancyqube Fashion Ladies Maxi Dress Summer Long Floral Casual Pleated Dress ,Fancyqube Fashion,15.50000000,34,165,9,NA,Seller Deleted,63,2016-07-19,2017-04-21,MY,7549821,47,7548528,Dresses,New with tags,Maxi Dresses,Women's Clothing,1,1,1468908840,4.285714285714286,1,NULL,"[9954, 9955, 9956, 9957, 9958]",W1280,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1280,2016-07-19 14:14:00,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,1.0
123068813,fancyqube.my,FancyQube,Groceries,Fancycube Arched door dog cat scratching toys,Fancycube,22.99000000,0,200,4,Passed,Normal,5,2017-01-12,2017-07-31,MY,7549821,0,7548528,Pet Supplies,New with tags,Clothes & Toys,Groceries,1,1,1484214989,,0,NULL,"[6081, 5999]",PET0087BK,0E-8,0,NULL,NULL,NULL,NULL,NULL,PET0087BK,2017-01-12 17:56:29,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.699
300327313,fancyqube.my,FancyQube,Women Clothes,Fancyqube Camouflage O-neck Casual Short T-shirt,0,29.48000000,1,799,4,Passed,Normal,0,2017-06-09,2017-06-30,MY,7549821,1,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1496992213,,3,NULL,"[9951, 9952, 9953]",W4252,0E-8,0,NULL,NULL,NULL,NULL,NULL,W4252,2017-06-09 15:10:13,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
455242303,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube Hollow Belly Button Rings Body Piercing Jewelry White,Fancyqube,7.04000000,0,200,3,Passed,Normal,0,2017-09-01,2017-09-01,MY,7549821,0,7548528,Jewellery,New with tags,Earrings,Accessories,1,1,1504248529,,1,NULL,"[5931, 5932, 5933, 5934, 5936]",Body-0244,16.00000000,0,NULL,NULL,NULL,NULL,NULL,Body-0244,2017-09-01 14:48:49,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
56529862,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Blouses Long Sleeve Hollow Out Slim Shirts Tops,Fancyqube Fashion,27.92000000,0,1000,3,Passed,Normal,8,2016-08-20,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1471674433,,5,NULL,"[9951, 9952, 9953]",W1333,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1333,2016-08-20 14:27:13,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
106419600,fancyqube.my,FancyQube,Men's Bags & Wallets,Fancycube Song of Ice and Fire Wallet ,Fancycube ,28.23000000,0,600,9,Passed,Normal,0,2016-12-13,2017-06-30,MY,7549821,0,7548528,Men's Wallets,New with tags,Short Wallet,Men's Bags & Wallets,1,1,1481606344,,1,NULL,"[10307, 10308, 10309]",BG0235,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0235,2016-12-13 13:19:04,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.01
115621957,fancyqube.my,FancyQube,Fashion Accessories,Fancycube Feather Turquoise Locket Pendant Necklace ,Fancycube ,16.08000000,0,200,2,NA,Seller Deleted,1,2016-12-29,2017-04-21,MY,7549821,0,7548528,Jewellery,New with tags,Pendants & Necklaces,Accessories,1,1,1483002950,,5,NULL,"[5931, 5932, 5933, 5934, 5935]",NL0917,0E-8,0,NULL,NULL,NULL,NULL,NULL,NL0917,2016-12-29 17:15:50,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.029
318234883,fancyqube.my,FancyQube,Baby & Toys,Fancyqube Bestway 3 Ringed Inflatable Swimming Paddling Pool Rainbow Pool,None,28.00000000,7,93,3,Passed,Normal,28,2017-06-27,2017-06-27,MY,7549821,10,7548528,Toys & Education,New with tags,Sports & Outdoor Play,Toys Kids & Babies,1,1,1498548346,3.25,3,NULL,"[9797, 9798, 9799, 9800, 9801]",SPT0324,0E-8,0,NULL,NULL,NULL,NULL,NULL,SPT0324,2017-06-27 15:25:46,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.3
238684014,fancyqube.my,FancyQube,Men Clothes,Fancyqube Short Sleeve Tower Printed Round Neck T-shirt,Fancyqube,20.00000000,0,800,3,Passed,Normal,2,2017-04-29,2017-07-31,MY,7549821,0,7548528,T-shirts & Singlets,New with tags,Statement Tees,Men's Clothing,1,1,1493427689,,5,NULL,"[10488, 10489, 10490, 10491, 10492]",M670,0E-8,0,NULL,NULL,NULL,NULL,NULL,M670,2017-04-29 09:01:29,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
117836970,fancyqube.my,FancyQube,Women Clothes,Fancyqube Deer printing couples hooded sweater,Fancyqube,22.07000000,2,1597,5,Passed,Normal,8,2017-01-03,2017-06-30,MY,7549821,4,7548528,Set Wear,New with tags,Couple Set,Women's Clothing,1,1,1483433295,4.0,1,NULL,"[9985, 9986]",M515,0E-8,0,NULL,NULL,NULL,NULL,NULL,M515,2017-01-03 16:48:15,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.2
106413204,fancyqube.my,FancyQube,Men Clothes,Fancycube Shoulder Print Flower Long Sleeve T-Shirt,Fancycube,26.93000000,0,800,2,Passed,Normal,3,2016-12-13,2017-07-31,MY,7549821,0,7548528,T-shirts & Singlets,New with tags,Long Sleeve Tees,Men's Clothing,1,1,1481605617,,5,NULL,"[10488, 10489, 10491, 10492]",W2198,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2198,2016-12-13 13:06:57,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.2
280585109,fancyqube.my,FancyQube,Health & Beauty,Fancyqube10pcs/set Tooth Brush Shape Oval Makeup Brush,0,28.88000000,1,199,3,Passed,Normal,4,2017-05-27,2017-06-30,MY,7549821,1,7548528,Brushes & Beauty Tools,New with tags,Brushes & Sponges,Health & Beauty,1,1,1495882463,,2,NULL,"[10390, 10391]",MU1381BK,0E-8,0,NULL,NULL,NULL,NULL,NULL,MU1381BK,2017-05-27 18:54:23,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
121009320,fancyqube.my,FancyQube,Women's Bags,Fancyqube Colorful Fashion Shoulder Backpack,0,19.24000000,0,800,5,Passed,Normal,3,2017-01-09,2017-06-30,MY,7549821,0,7548528,Backpacks,New with tags,Casual Backpacks,Women's Bags & Purses,1,1,1483930421,,4,NULL,"[9654, 9655, 9656, 9657]",BG0182,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0182,2017-01-09 10:53:41,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.2
121223575,fancyqube.my,FancyQube,Fashion Accessories,Fancycube Women's Girl's Infinity Round Eyes Bracelet,Fancycube ,16.61000000,0,200,9,Passed,Normal,0,2017-01-09,2017-07-31,MY,7549821,0,7548528,Jewellery,New with tags,Bracelets & Charms,Accessories,1,1,1483952715,,5,NULL,"[5931, 5932, 5933, 5934, 5937]",BL-0354-MC,0E-8,0,NULL,NULL,NULL,NULL,NULL,BL-0354-MC,2017-01-09 17:05:15,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.008
243382169,fancyqube.my,FancyQube,Women Clothes,Fancyqube Trousers Women Rivet Lace Pants Elastic Waist Full Length,0,41.03000000,0,0,1,Passed,Normal,0,2017-05-03,2017-07-31,MY,7549821,0,7548528,Pants & Shorts,New with tags,Long Pants,Women's Clothing,1,1,1493776324,,2,NULL,"[9969, 9970, 9973, 9974, 9975]",W3282,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3282,2017-05-03 09:52:04,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
70803108,fancyqube.my,FancyQube,Women Clothes,Fancyqube 3/4 Sleeve Printing Flower Stitching T-shirt,Fancyqube,26.00000000,0,2400,8,Passed,Normal,1,2016-09-30,2017-07-31,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1475220254,,5,NULL,"[9951, 9952, 9953]",W2210,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2210,2016-09-30 15:24:14,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.2
455313435,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube Sunglasses Mp3 Soft Cloth Dust Pouch Optical Glasses Carry Bag,Fancyqube,6.55000000,0,200,6,Passed,Normal,0,2017-09-01,2017-09-01,MY,7549821,0,7548528,Eyewear,New with tags,Eyeglasses,Accessories,1,1,1504251413,,2,NULL,"[5931, 5941, 5942, 5945, 5944]",GS-059,14.88000000,0,NULL,NULL,NULL,NULL,NULL,GS-059,2017-09-01 15:36:53,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
104184451,fancyqube.my,FancyQube,Mobile & Accessories,Fancyqube 10 Pcs/Pack Fuji Polaroid mounted photo paper,Fancyqube ,31.35000000,0,200,3,Passed,Normal,3,2016-12-09,2017-07-31,MY,7549821,0,7548528,Mobile Car Accessories,New with tags,Car Mounts,Mobile & Gadgets,1,1,1481271950,,1,NULL,"[9599, 9600]",CEA0398,0E-8,0,NULL,NULL,NULL,NULL,NULL,CEA0398,2016-12-09 16:25:50,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.01
139549780,fancyqube.my,FancyQube,Women Clothes,Fancycube King Queen Autumn Winter Lovers Hooded Sweater,0,27.42000000,1,1599,9,Passed,Normal,3,2017-02-09,2017-06-30,MY,7549821,2,7548528,Women's Outerwear,New with tags,Hoodies,Women's Clothing,1,1,1486617432,,4,NULL,"[9962, 9963]",M332,0E-8,0,NULL,NULL,NULL,NULL,NULL,M332,2017-02-09 13:17:12,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.299
246995157,fancyqube.my,FancyQube,Games,Fancyqube Metal Alloy Hand Spinner Fidget Toys EDC Hand Games,Fancyqube,22.12000000,0,0,6,Passed,Normal,1,2017-05-05,2017-06-02,MY,7549821,0,7548528,Games & Collectibles,New with tags,Collectibles,Games Books & Hobbies,1,1,1493980234,,0,NULL,"[6038, 6040, 6041, 6057, 6042]",TOY1500,0E-8,0,NULL,NULL,NULL,NULL,NULL,TOY1500,2017-05-05 18:30:34,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
273744899,fancyqube.my,FancyQube,Mobile & Accessories,Earphone Headset Carry Case Storage Bag Pouch with Aluminum Alloy Buckle,Fancyqube,5.31000000,0,800,7,Passed,Normal,0,2017-05-23,2017-07-31,MY,7549821,0,7548528,Audio,New with tags,Earphones,Mobile & Gadgets,1,1,1495534778,,0,NULL,"[9580, 9581, 9582, 9583, 9584]",BG0638,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0638,2017-05-23 18:19:38,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
418140060,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube New Wedding Party Bridal Black Diamante Crystal Earrings Set Jewelry,0,16.00000000,0,200,3,Passed,Normal,0,2017-08-15,2017-08-31,MY,7549821,0,7548528,Jewellery,New with tags,Earrings,Accessories,1,1,1502766435,,1,NULL,"[5931, 5932, 5933, 5934, 5936]",JR0066,32.00000000,0,NULL,NULL,NULL,NULL,NULL,JR0066,2017-08-15 11:07:15,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
238690202,fancyqube.my,FancyQube,Men Clothes,Fancyqube Men short-sleeved t-shirt geometric printed tops man Tee Loose thirts,Fancyqube,19.16000000,0,800,3,Passed,Normal,0,2017-04-29,2017-07-31,MY,7549821,0,7548528,T-shirts & Singlets,New with tags,Graphic Tees,Men's Clothing,1,1,1493428323,,5,NULL,"[10488, 10489, 10490, 10491, 10492]",M658,0E-8,0,NULL,NULL,NULL,NULL,NULL,M658,2017-04-29 09:12:03,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
96212717,fancyqube.my,FancyQube,Women Clothes,Fancycube Women Checked Long Sleeve Casual Loose T shirt ,Fancycube,27.40000000,2,798,4,Passed,Normal,13,2016-11-24,2017-06-30,MY,7549821,7,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1479976210,5.0,5,NULL,"[9951, 9952, 9953]",W2177,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2177,2016-11-24 16:30:10,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.289
280616401,fancyqube.my,FancyQube,Health & Beauty,Fancyqube Lipstick Ball Lip Balm Makeup Baby Lips Moist,0,34.91000000,0,200,2,Passed,Normal,0,2017-05-27,2017-06-30,MY,7549821,0,7548528,Lips,New with tags,Lipstick,Health & Beauty,1,1,1495884588,,2,NULL,"[10366, 10367, 10368, 10369, 10370]",MU0651,0E-8,0,NULL,NULL,NULL,NULL,NULL,MU0651,2017-05-27 19:29:48,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
44529872,fancyqube.my,FancyQube,Women Clothes,Fancyqube Fahsion Women Pokemon GO Team Tees,Pokemon360-Fancyqube Fashion,25.00000000,14,586,5,Passed,Normal,4,2016-07-21,2017-07-31,MY,7549821,14,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1469086039,5.0,1,NULL,"[9951, 9952, 9953]",W1593,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1593,2016-07-21 15:27:19,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
197455629,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Letter T Shirt Funny Letters Printed T-shirt,0,18.18000000,0,800,5,Passed,Normal,1,2017-03-29,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1490768330,,0,NULL,"[9951, 9952, 9953]",W688,0E-8,0,NULL,NULL,NULL,NULL,NULL,W688,2017-03-29 14:18:50,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
280577806,fancyqube.my,FancyQube,Health & Beauty,Fancyqube younique3d Lengthening Curling Eyelash  Mascara,0,20.67000000,0,200,3,Passed,Normal,0,2017-05-27,2017-06-30,MY,7549821,0,7548528,Eye Make Up,New with tags,Mascara,Health & Beauty,1,1,1495881972,,4,NULL,"[10356, 10357, 10358, 10359, 10360]",MU0574,0E-8,0,NULL,NULL,NULL,NULL,NULL,MU0574,2017-05-27 18:46:12,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
440472521,fancyqube.my,FancyQube,Baby & Toys,Fancyqube Baby Hand Bell Soft Plush Toy Baby Rattles,Fancyqube,11.70000000,0,200,1,Passed,Normal,0,2017-08-25,2017-08-25,MY,7549821,0,7548528,Toys & Education,New with tags,Others,Toys Kids & Babies,1,1,1503643955,,1,NULL,"[8453, 8472]",BB0841,24.90000000,0,NULL,NULL,NULL,NULL,NULL,BB0841,2017-08-25 14:52:35,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
111407309,fancyqube.my,FancyQube,Fashion Accessories,Fancycube Police life material silicone bracelet wrist strap,Fancycube ,13.69000000,0,200,2,NA,Seller Deleted,2,2016-12-21,2017-04-21,MY,7549821,0,7548528,Jewellery,New with tags,Bracelets & Charms,Accessories,1,1,1482312657,,5,NULL,"[5931, 5932, 5933, 5934, 5937]",BL0222BK,0E-8,0,NULL,NULL,NULL,NULL,NULL,BL0222BK,2016-12-21 17:30:57,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.02
102180381,fancyqube.my,FancyQube,Women Clothes,Fancycube Fashion Ravenclaw Quidditch Women's Hooded Sweater,Fancycube,27.90000000,1,1599,3,Passed,Normal,16,2016-12-06,2017-06-30,MY,7549821,1,7548528,Women's Outerwear,New with tags,Sweaters,Women's Clothing,1,1,1480992333,5.0,4,NULL,"[9962, 9963]",W2077,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2077,2016-12-06 10:45:33,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.299
286112210,fancyqube.my,FancyQube,Women Clothes,Fancyqube Ready Stock! Korean Style I WOKE UPLIKE THIS Sweater Coat,0,24.00000000,0,800,7,Passed,Normal,2,2017-05-31,2017-06-30,MY,7549821,0,7548528,Women's Outerwear,New with tags,Jackets & Blazers ,Women's Clothing,1,1,1496223110,,2,NULL,"[9962, 9963]",W1323,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1323,2017-05-31 17:31:50,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
286179451,fancyqube.my,FancyQube,Women Clothes,Fancyqube 2017 Summer Skirt Bohemia Maxi Pleated High Waist Gauze Casual Ruffles,0,33.73000000,0,1200,7,Passed,Normal,1,2017-05-31,2017-07-31,MY,7549821,0,7548528,Skirts,New with tags,Maxi Skirts,Women's Clothing,1,1,1496226432,,5,NULL,"[9964, 9965, 9966, 9967, 9968]",W3797,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3797,2017-05-31 18:27:12,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
106930267,fancyqube.my,FancyQube,Fashion Accessories,Fancycube Pink Unicorn doll pendant Keychain,Fancycube,25.19000000,0,199,2,Passed,Normal,2,2016-12-14,2017-06-30,MY,7549821,1,7548528,More Accessories,New with tags,Key Chains,Accessories,1,1,1481680834,,4,NULL,"[5931, 5953, 5954, 5955]",KEY0272,0E-8,0,NULL,NULL,NULL,NULL,NULL,KEY0272,2016-12-14 10:00:34,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.01
112585182,fancyqube.my,FancyQube,Fashion Accessories,Fancycube HIS HERS Couple Bronze lock keys Bracelet,Fancycube,12.00000000,0,200,5,Passed,Seller Deleted,5,2016-12-23,2017-04-21,MY,7549821,0,7548528,Jewellery,New with tags,Bracelets & Charms,Accessories,1,1,1482484372,,5,NULL,"[5931, 5932, 5933, 5934, 5937]",BL0254BK,0E-8,0,NULL,NULL,NULL,NULL,NULL,BL0254BK,2016-12-23 17:12:52,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
300185325,fancyqube.my,FancyQube,Baby & Toys,Fancyqube Baby Blankets Newborn Photography Props Blanket Multiuse Newborn,0,19.43000000,1,399,3,Passed,Normal,3,2017-06-09,2017-07-03,MY,7549821,1,7548528,Nursery,New with tags,Blankets & Pillows,Toys Kids & Babies,1,1,1496986050,,3,NULL,"[9818, 9819, 9820]",BB0558,0E-8,0,NULL,NULL,NULL,NULL,NULL,BB0558,2017-06-09 13:27:30,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
112585337,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Sexy Lace Type Hollow Out Shorts Pants Black,Fancycube ,20.92000000,0,800,1,Passed,Normal,1,2016-12-23,2017-06-30,MY,7549821,0,7548528,Pants & Shorts,New with tags,Shorts,Women's Clothing,1,1,1482484391,,4,NULL,"[9969, 9970, 9971, 9972]",W1690,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1690,2016-12-23 17:13:11,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.07
115623015,fancyqube.my,FancyQube,Home & Living,Fancycube Aromatherapy fruit small candles,Fancycube,19.55000000,0,1200,8,Passed,Normal,2,2016-12-29,2017-06-30,MY,7549821,0,7548528,Home Decor,New with tags,Fragrance & Candles,Home & Living,1,1,1483003069,,1,NULL,[8781],HG1987,0E-8,0,NULL,NULL,NULL,NULL,NULL,HG1987,2016-12-29 17:17:49,NULL,NULL,NULL,2017-09-05,1,MY,2017-09-05,0.299
313584074,fancyqube.my,FancyQube,Women Clothes,Fancyqube READY STOCK Split Midi Pencil Skirt- Premium Quality,0,25.40000000,1,1599,2,Passed,Normal,14,2017-06-19,2017-06-30,MY,7549821,1,7548528,Skirts,New with tags,Midi Skirts,Women's Clothing,1,1,1497869946,,5,NULL,"[9964, 9965, 9966, 9967, 9968]",W150,0E-8,0,NULL,NULL,NULL,NULL,NULL,W150,2017-06-19 18:59:06,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.2
311513710,fancyqube.my,FancyQube,Men's Bags & Wallets,Fancyqube bad mother fucker Men Women Wallet Short Purse Leather,0,22.00000000,0,799,7,Passed,Normal,2,2017-06-17,2017-06-30,MY,7549821,2,7548528,Men's Wallets,New with tags,Short Wallet,Men's Bags & Wallets,1,1,1497680046,,3,NULL,"[10307, 10308, 10309]",BG0565,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0565,2017-06-17 14:14:06,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
224251609,fancyqube.my,FancyQube,Women Clothes,Fancyqube Elegant Women Chinese Pattern Printed Dress,0,23.20000000,0,800,4,Passed,Normal,2,2017-04-18,2017-06-30,MY,7549821,2,7548528,Dresses,New with tags,Mini Dresses,Women's Clothing,1,1,1492483423,,5,NULL,"[9954, 9955, 9956, 9957, 9958]",W3204,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3204,2017-04-18 10:43:43,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
83489244,fancyqube.my,FancyQube,Women Clothes,Fancyqube Vintage Women Long Sleeve Mini Dress ,Fancyqube,48.58000000,1,399,7,Passed,Normal,17,2016-10-31,2017-07-31,MY,7549821,1,7548528,Dresses,New with tags,Maxi Dresses,Women's Clothing,1,1,1477900198,5.0,5,NULL,"[9954, 9955, 9956, 9957, 9958]",W2011,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2011,2016-10-31 15:49:58,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
224251250,fancyqube.my,FancyQube,Men Clothes,Fancyqube Canada 150 Printed Men Women Universal T-Shirt,Fancyqube ,18.80000000,0,1200,1,Passed,Normal,2,2017-04-18,2017-06-30,MY,7549821,0,7548528,T-shirts & Singlets,New with tags,Statement Tees,Men's Clothing,1,1,1492483408,,5,NULL,"[10488, 10489, 10490, 10491, 10492]",M640,0E-8,0,NULL,NULL,NULL,NULL,NULL,M640,2017-04-18 10:43:28,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
275463774,fancyqube.my,FancyQube,Women's Bags,Fancyqube Fruit Coin Money Bag Purse Wallet,0,14.15000000,0,1600,4,Passed,Normal,0,2017-05-24,2017-05-24,MY,7549821,0,7548528,Purses & Pouches,New with tags,Fold Over Purses,Women's Bags & Purses,1,1,1495621601,,3,NULL,"[9663, 9664, 9666]",BG0316,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0316,2017-05-24 18:26:41,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
108312795,fancyqube.my,FancyQube,Home & Living,Fancycube Puffer Ball net tassel pendant,Fancycube,28.75000000,0,200,4,NA,Seller Deleted,0,2016-12-16,2017-04-21,MY,7549821,0,7548528,Home Decor,New with tags,Mirrors & Wall Art,Home & Living,1,1,1481876561,,0,NULL,"[8781, 8782, 8790, 8812]",HG1764MC,0E-8,0,NULL,NULL,NULL,NULL,NULL,HG1764MC,2016-12-16 16:22:41,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.149
372468479,fancyqube.my,FancyQube,Baby & Toys,Fancyqube Carrier Egg Baby Child Kid Carrier Seat Sleep Comfort,0,32.30000000,0,600,7,Passed,Normal,0,2017-07-21,2017-07-21,MY,7549821,0,7548528,Baby Gear,New with tags,Baby Carrier,Toys Kids & Babies,1,1,1500602353,,2,NULL,"[9808, 9809, 9810, 9811]",BB0800,0E-8,0,NULL,NULL,NULL,NULL,NULL,BB0800,2017-07-21 09:59:13,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
418102643,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube 316L Stainlee Steel Titanium Ring Superman Superhero Logo Band Ring,Fancyqube ,8.00000000,0,1600,4,Passed,Normal,1,2017-08-15,2017-08-31,MY,7549821,0,7548528,Jewellery,New with tags,Rings,Accessories,1,1,1502765303,,1,NULL,"[5931, 5932, 5938, 5934, 5939]",RG0133,16.00000000,0,NULL,NULL,NULL,NULL,NULL,RG0133,2017-08-15 10:48:23,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
