name,price,price_discount,url,rating,review,seller,seller_rating,shipping_fee,size,weight,category_level1,category_level2,category_level3,local_overseas
Silicone Funny Attractive Kiss Rose Red Lip Infant Pacifier - Intl,78000.0,39000.0,http://www.lazada.co.id/silicone-funny-attractive-kiss-rose-red-lip-infant-pacifier-intl-5991443.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.02,Bayi & Balita,Dot & Aksesori,Dot,overseas
"Kemilau Berlian Imitasi Cincin Tengkorak Manusia Band Gelang Tali
Kepang",96000.0,48000.0,http://www.lazada.co.id/kemilau-berlian-imitasi-cincin-tengkorak-manusia-band-gelang-talikepang-6349039.html?ff=1&mp=1&rs=28688,2.333333,3,welcomehome,4.7,0,1 x 1 x 1,0.03,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Pria,overseas
Pria Kasual Jaket Katun Warna Solid (Abu-Abu Gelap),324000.0,162000.0,http://www.lazada.co.id/pria-kasual-jaket-katun-warna-solid-abu-abu-gelap-8981935.html?ff=1&mp=1&rs=28688,2.5,2,welcomehome,4.7,0,1 x 1 x 1,0.37,Fashion,Fashion Pria,Pakaian,overseas
"Men 's Winter Slim Double Breasted Trench Coat Jacket Outwear
(Khaki) M - intl",672000.0,336000.0,http://www.lazada.co.id/men-s-winter-slim-double-breasted-trench-coat-jacket-outwearkhaki-m-intl-16001993.html?ff=1&mp=1&rs=28688,2.5,2,welcomehome,4.7,0,80x50x1,0.55,Fashion,Fashion Pria,Pakaian,overseas
"Easycap USB 2.0 untuk audio video VHS DVD menangkap konverter
adaptor kartu",246000.0,123000.0,http://www.lazada.co.id/easycap-usb-20-untuk-audio-video-vhs-dvd-menangkap-konverteradaptor-kartu-5993330.html?ff=1&mp=1&rs=28688,2.5,2,welcomehome,4.7,0,1 x 1 x 1,0.08,"TV, Audio/Video, Permainan & Perangkat Wearable",Aksesoris Televisi,Adaptor TV,overseas
"24warnd padatan pigmen cat air dengan kuas dan kotak logam yang
ditetapkan",250000.0,125000.0,http://www.lazada.co.id/24warnd-padatan-pigmen-cat-air-dengan-kuas-dan-kotak-logam-yangditetapkan-8980730.html?ff=1&mp=1&rs=28688,4.5,2,welcomehome,4.7,0,1 x 1 x 1,0.2,Alat Tulis & Kerajinan,Peralatan kesenian,Kuas dan Peralatan Kuas Seni Lukis,overseas
"HSP 80132 Cross Wrenches Maintenance Tool Small Sleeve HEX For RC
Model Car",76000.0,38000.0,http://www.lazada.co.id/hsp-80132-cross-wrenches-maintenance-tool-small-sleeve-hex-for-rcmodel-car-5988160.html?ff=1&mp=1&rs=28688,4.5,2,welcomehome,4.7,0,1 x 1 x 1,0.01,Promo Spesial,,,overseas
"Pelurus Rambut Mini Keramik Turmalin Piring Datar Besi Pengeriting
(Biru) - Intl",126000.0,63000.0,http://www.lazada.co.id/pelurus-rambut-mini-keramik-turmalin-piring-datar-besi-pengeritingbiru-intl-8083810.html?ff=1&mp=1&rs=28688,2.5,2,welcomehome,4.7,0,1 x 1 x 1,0.11,Kesehatan & Kecantikan,Alat Kesehatan & Kecantikan,Perlengkapan Styling Rambut,overseas
10 buah anak bayi aksesoris rambut bando pita Satin,118000.0,55000.0,http://www.lazada.co.id/10-buah-anak-bayi-aksesoris-rambut-bando-pita-satin-6671746.html?ff=1&mp=1&rs=28688,4.5,4,welcomehome,4.7,0,1 x 1 x 1,0.05,Lazada Deals,International Deals Catalog,,overseas
"4 digit 1.02 cm Biru jam elektronik digital untuk motor mobil
sepeda motor (International)",160000.0,80000.0,http://www.lazada.co.id/4-digit-102-cm-biru-jam-elektronik-digital-untuk-motor-mobilsepeda-motor-international-8498653.html?ff=1&mp=1&rs=28688,4.5,4,welcomehome,4.7,0,1 x 1 x 1,0.02,Mobil & Motor,Mobil,Aksesoris Interior Mobil,overseas
"Tas Yang Terbuat Dari Nilon Halus Pembawa Tikar Yoga Pusat Jala
Hitam W",70000.0,35000.0,http://www.lazada.co.id/tas-yang-terbuat-dari-nilon-halus-pembawa-tikar-yoga-pusat-jalahitam-w-intl-5989857.html?ff=1&mp=1&rs=28688,4.571429,1,welcomehome,4.7,0,1 x 1 x 1,0.05,Olahraga & Outdoor,Latihan & Fitness,Yoga,overseas
"Mighty Sound PT-06 Micro Tuner Chromatic Pedal Guitar Tuner Effects
Pedal",532000.0,266000.0,http://www.lazada.co.id/mighty-sound-pt-06-micro-tuner-chromatic-pedal-guitar-tuner-effectspedal-5990879.html?ff=1&mp=1&rs=28688,4.571429,7,welcomehome,4.7,0,1 x 1 x 1,0.16,Lazada Deals,International Deals Catalog,,overseas
Anak-Anak Cewek Topi Bayi Beanie Baru Topi Renda Bintang (Putih),118000.0,59000.0,http://www.lazada.co.id/anak-anak-cewek-topi-bayi-beanie-baru-topi-renda-bintang-putih-8088485.html?ff=1&mp=1&rs=28688,4.6,5,welcomehome,4.7,0,1 x 1 x 1,0.04,Lazada Deals,International Deals Catalog,Non Elektronik Murah Meriah,overseas
"3D Vas Bunga Seni Prem Wall Sticker Pohon Akrilik Kamar Dekorasi
Rumah TV Dibetulkan",98000.0,49000.0,http://www.lazada.co.id/3d-vas-bunga-seni-prem-wall-sticker-pohon-akrilik-kamar-dekorasirumah-tv-dibetulkan-5990138.html?ff=1&mp=1&rs=28688,4.666667,3,welcomehome,4.7,0,1 x 1 x 1,0.07,Promo Spesial,,,overseas
Takstar HI1200 Wooden In-ear Earphones (Button control cable) 3.5mm,678000.0,339000.0,http://www.lazada.co.id/takstar-hi1200-wooden-in-ear-earphones-button-control-cable-35mm-5989899.html?ff=1&mp=1&rs=28688,4.666667,3,welcomehome,4.7,0,1 x 1 x 1,0.09,Komputer & Laptop,Aksesoris Komputer,Audio PC,overseas
"10 x Sikat Gigi Berbentuk Dasar Rias Kecantikan Tenaga Sedotan
Sikat Berbentuk Oval - Intl",330000.0,165000.0,http://www.lazada.co.id/10-x-sikat-gigi-berbentuk-dasar-rias-kecantikan-tenaga-sedotansikat-berbentuk-oval-intl-7125721.html?ff=1&mp=1&rs=28688,4.727273,1,welcomehome,4.7,0,1 x 1 x 1,0.1,Kesehatan & Kecantikan,,,overseas
"ET X-08 2000DPI Disesuaikan 2. 4G Wireless Gaming Mouse Mice
Profesional",312000.0,156000.0,http://www.lazada.co.id/et-x-08-2000dpi-disesuaikan-2-4g-wireless-gaming-mouse-miceprofesional-5987769.html?ff=1&mp=1&rs=28688,4.75,4,welcomehome,4.7,0,1 x 1 x 1,0.16,Komputer & Laptop,Aksesoris Komputer,Mouse,overseas
Anime Umaru - Chan 10 cm/4 inci Nendoroid PVC gambar baru,394000.0,197000.0,http://www.lazada.co.id/anime-umaru-chan-10-cm4-inci-nendoroid-pvc-gambar-baru-8057466.html?ff=1&mp=1&rs=28688,4.6,5,welcomehome,4.7,0,1 x 1 x 1,0.32,Mainan Anak,Action Figure & Mainan Koleksi,Action Figure,overseas
Silikon Untuk Perhiasan Band Samsung Galaxy Gear S2 (Hitam),114000.0,57000.0,http://www.lazada.co.id/silikon-untuk-perhiasan-band-samsung-galaxy-gear-s2-hitam-8492226.html?ff=1&mp=1&rs=28688,4.666667,3,welcomehome,4.7,0,1 x 1 x 1,0.02,"TV, Audio/Video, Permainan & Perangkat Wearable",Aksesoris Berteknologi,Aksesoris Smartwatch,overseas
"Gitar listrik dinding stan kait rak gantungan pemegang gunung untuk
semua ukuran (Hitam)",152000.0,76000.0,http://www.lazada.co.id/gitar-listrik-dinding-stan-kait-rak-gantungan-pemegang-gunung-untuksemua-ukuran-hitam-5990942.html?ff=1&mp=1&rs=28688,4.75,4,welcomehome,4.7,0,1 x 1 x 1,0.14,"Media, Musik & Buku",Instrumen Musik,Gitar,overseas
"Penyelenggara Penyimpanan Tas Alat Pendengar Digital Kabel Usb Pena
Perjalanan Sisipkan Portabel",148000.0,74000.0,http://www.lazada.co.id/penyelenggara-penyimpanan-tas-alat-pendengar-digital-kabel-usb-penaperjalanan-sisipkan-portabel-8081534.html?ff=1&mp=1&rs=28688,3.8,5,welcomehome,4.7,0,1 x 1 x 1,0.1,Tas & Travel,Travel,Aksesoris Travel,overseas
"Set pakaian bayi laki-laki yang baru gaya musim panas mode kaus
oblong + kolor - Internasional",302000.0,151000.0,http://www.lazada.co.id/set-pakaian-bayi-laki-laki-yang-baru-gaya-musim-panas-mode-kausoblong-kolor-internasional-8502134.html?ff=1&mp=1&rs=28688,4.833333,6,welcomehome,4.7,0,1 x 1 x 1,0.17,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Laki-Laki (6 bulan - 3 tahun),overseas
"Bayi Fotografi Alat Peraga Kapas Lembut Latar Belakang Foto Bungkus
(Hijau)",154000.0,77000.0,http://www.lazada.co.id/bayi-fotografi-alat-peraga-kapas-lembut-latar-belakang-foto-bungkushijau-8502547.html?ff=1&mp=1&rs=28688,4.75,4,welcomehome,4.7,0,1 x 1 x 1,0.08,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Uniseks (0 - 6 bulan),overseas
Manis Cinta Hati Cincin Tembaga 18 KB,88000.0,44000.0,http://www.lazada.co.id/manis-cinta-hati-cincin-tembaga-18-kb-8979608.html?ff=1&mp=1&rs=28688,3.833333,1,welcomehome,4.7,0,1 x 1 x 1,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"6pcs Baby Girls Rabbit Ears Elastic Hair Bands Flowers Bowknot
Headband",154000.0,77000.0,http://www.lazada.co.id/6pcs-baby-girls-rabbit-ears-elastic-hair-bands-flowers-bowknotheadband-8088394.html?ff=1&mp=1&rs=28688,3.803922,5,welcomehome,4.7,0,1 x 1 x 1,0.06,Lazada Deals,International Deals Catalog,,overseas
"Satu Set Pakaian Bayi Perempuan Busur Puncak Tanpa Lengan + Celana
Kotak-Kotak (Merah)",152000.0,76000.0,http://www.lazada.co.id/satu-set-pakaian-bayi-perempuan-busur-puncak-tanpa-lengan-celanakotak-kotak-merah-8980732.html?ff=1&mp=1&rs=28688,3.8,5,welcomehome,4.7,0,1 x 1 x 1,0.09,Lazada Deals,International Deals Catalog,,overseas
"5PCS Kids Girl Cotton Twisted Headband Turban Dot Knot Headwear -
intl",144000.0,72000.0,http://www.lazada.co.id/5pcs-kids-girl-cotton-twisted-headband-turban-dot-knot-headwear-intl-14479076.html?ff=1&mp=1&rs=28688,3.833333,6,welcomehome,4.7,0,17x17x1,0.08,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Perempuan (6 bulan - 3 tahun),overseas
"1 Pair Heel Insoles Shoes Massage Cushion Silicone Gel Inserts Pads
Massager(Int: One size) - Intl",70000.0,35000.0,http://www.lazada.co.id/1-pair-heel-insoles-shoes-massage-cushion-silicone-gel-inserts-padsmassagerint-one-size-intl-9722629.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.04,Fashion,Fashion Pria,Sepatu,overseas
Cartoon Flannel Kid's Hooded Bath Towel (Yellow duck),244000.0,122000.0,http://www.lazada.co.id/cartoon-flannel-kids-hooded-bath-towel-yellow-duck-5992552.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.3,Bayi & Balita,Perlengkapan Mandi & Perawatan Kulit Anak,Lap Mandi & Handuk Bayi,overseas
Silicone Watch Band For Samsung Galaxy Gear S2 (Dark Blue),116000.0,58000.0,http://www.lazada.co.id/silicone-watch-band-for-samsung-galaxy-gear-s2-dark-blue-8492212.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.02,"TV, Audio/Video, Permainan & Perangkat Wearable",Aksesoris Berteknologi,Aksesoris Smartwatch,overseas
"Men Plastic Spring Shoe Tree Stretcher Boot Holder Shaper Automatic
Support(Int: One size) - Intl",124000.0,62000.0,http://www.lazada.co.id/men-plastic-spring-shoe-tree-stretcher-boot-holder-shaper-automaticsupportint-one-size-intl-8579337.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.14,Fashion,Fashion Pria,Sepatu,overseas
Silicone Watch Band For Samsung Galaxy Gear S2 (Flag Blue),116000.0,58000.0,http://www.lazada.co.id/silicone-watch-band-for-samsung-galaxy-gear-s2-flag-blue-8492218.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.02,"TV, Audio/Video, Permainan & Perangkat Wearable",Aksesoris Berteknologi,Aksesoris Smartwatch,overseas
"HDMI Ke RJ45 CAT5e CAT6 UTP LAN Ethernet Balun Extender
Pengulang-1080p 3D",416000.0,208000.0,http://www.lazada.co.id/hdmi-ke-rj45-cat5e-cat6-utp-lan-ethernet-balun-extenderpengulang-1080p-3d-8492275.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.1,"TV, Audio/Video, Permainan & Perangkat Wearable",Audio,Player Portabel,overseas
Silicone Watch Band For Samsung Galaxy Gear S2 (Yellow),116000.0,58000.0,http://www.lazada.co.id/silicone-watch-band-for-samsung-galaxy-gear-s2-yellow-8492311.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.02,"TV, Audio/Video, Permainan & Perangkat Wearable",Aksesoris Berteknologi,Aksesoris Smartwatch,overseas
"Fashion Punk Skull Woman Man Wallet Clutch Leather Purse Card Bag
Zipper",262000.0,131000.0,http://www.lazada.co.id/fashion-punk-skull-woman-man-wallet-clutch-leather-purse-card-bagzipper-8980039.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.29,Tas & Travel,Tas Wanita,Dompet & Aksesori Wanita,overseas
Silicone Watch Band For Samsung Galaxy Gear S2 (Purple),116000.0,58000.0,http://www.lazada.co.id/silicone-watch-band-for-samsung-galaxy-gear-s2-purple-8492319.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.02,"TV, Audio/Video, Permainan & Perangkat Wearable",Aksesoris Berteknologi,Aksesoris Smartwatch,overseas
Silicone Watch Band For Samsung Galaxy Gear S2 (Lime),116000.0,58000.0,http://www.lazada.co.id/silicone-watch-band-for-samsung-galaxy-gear-s2-lime-8492220.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.02,"TV, Audio/Video, Permainan & Perangkat Wearable",Aksesoris Berteknologi,Aksesoris Smartwatch,overseas
Baju besi ganda stan kasus combo untuk Lenovo A2010 (hijau),108000.0,54000.0,http://www.lazada.co.id/baju-besi-ganda-stan-kasus-combo-untuk-lenovo-a2010-hijau-11276193.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.05,Handphone & Tablet,Aksesoris Handphone,Casing Handphone,overseas
"USB 3,1 type C MHL untuk HDMI USB kabel Monitor JM ponsel pintar Le
1",198000.0,99000.0,http://www.lazada.co.id/usb-31-type-c-mhl-untuk-hdmi-usb-kabel-monitor-jm-ponsel-pintar-le1-8492299.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.02,"TV, Audio/Video, Permainan & Perangkat Wearable",Aksesoris Televisi,Adaptor TV,overseas
Women Waterproof Corduroy Stripe School Backpack (Blue),282000.0,141000.0,http://www.lazada.co.id/women-waterproof-corduroy-stripe-school-backpack-blue-14854301.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,35x31x16,0.29,Tas & Travel,Tas Wanita,Tas Ransel wanita,overseas
Cartoon Flannel Kid's Hooded Bath Towel (Blue Dog),246000.0,123000.0,http://www.lazada.co.id/cartoon-flannel-kids-hooded-bath-towel-blue-dog-5992551.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.3,Bayi & Balita,Perlengkapan Mandi & Perawatan Kulit Anak,Lap Mandi & Handuk Bayi,overseas
"New Women Plush Handbag Messenger Bunny Shoulder Crossbody Bag
(Pink) - intl",326000.0,163000.0,http://www.lazada.co.id/new-women-plush-handbag-messenger-bunny-shoulder-crossbody-bagpink-intl-14477838.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,29x13x10,0.27,Tas & Travel,Tas Wanita,Tas Selempang & Bahu Wanita,overseas
2PCs Denim Suspender Pants with Plaid T-shirt (White),366000.0,183000.0,http://www.lazada.co.id/2pcs-denim-suspender-pants-with-plaid-t-shirt-white-8979588.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.26,Fashion,Fashion Anak Laki-laki,Pakaian Anak Laki-laki,overseas
"Silicon Gel Toe Pads Forefoot Shoes Cushion Women High Heel Insole
(Black) - intl",76000.0,38000.0,http://www.lazada.co.id/silicon-gel-toe-pads-forefoot-shoes-cushion-women-high-heel-insoleblack-intl-15097297.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,9x7.5x2,0.04,Fashion,Fashion Wanita,Sepatu,overseas
New Women Corduroy Mini School Backpack with Plush(Red) - intl,262000.0,131000.0,http://www.lazada.co.id/new-women-corduroy-mini-school-backpack-with-plushred-intl-21374337.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,19x19x14,0.25,Tas & Travel,Tas Wanita,Tas Ransel wanita,overseas
"Rangka Berongga Transparan Besar Kerangka Jam Tangan Kekasih Wanita
Menonton Putih",116000.0,58000.0,http://www.lazada.co.id/big-dial-transparent-hollow-skeleton-wristwatch-lovers-women-watchwhite-6326029.html?ff=1&mp=1&rs=28688,2.5,4,welcomehome,4.7,0,1 x 1 x 1,0.04,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Wanita,overseas
Kitchen Fridge Space Saver Slide Storage Rack (Blue),116000.0,58000.0,http://www.lazada.co.id/kitchen-fridge-space-saver-slide-storage-rack-blue-5988393.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.13,Elektronik Rumah Tangga,Suku Cadang & Aksesoris Elektronik Rumah Tangga,Suku Cadang & Aksesoris Lemari Es,overseas
Set pakaian bayi laki-laki (abu-abu) - International,172000.0,86000.0,http://www.lazada.co.id/set-pakaian-bayi-laki-laki-abu-abu-international-14854275.html?ff=1&mp=1&rs=28688,2.5,4,welcomehome,4.7,0,65x25x1,0.1,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Laki-Laki (6 bulan - 3 tahun),overseas
"New Korean Women Short PU Leather Clutch Wallet Lace Floral Card
Holder (Black) - intl",178000.0,89000.0,http://www.lazada.co.id/new-korean-women-short-pu-leather-clutch-wallet-lace-floral-cardholder-black-intl-14479230.html?ff=1&mp=1&rs=28688,2.5,2,welcomehome,4.7,0,12x9.5x3.5,0.11,Tas & Travel,Tas Wanita,Dompet & Aksesori Wanita,overseas
"Akuarium bentuk gunung berapi dan gelembung udara batu oksigen
pompa tangki ikan hiasan - International",116000.0,58000.0,http://www.lazada.co.id/akuarium-bentuk-gunung-berapi-dan-gelembung-udara-batu-oksigenpompa-tangki-ikan-hiasan-international-13209933.html?ff=1&mp=1&rs=28688,2.5,4,welcomehome,4.7,0,7x7x5,0.09,Persediaan Hewan Peliharaan,Ikan,Aksesoris Akuarium,overseas
PC TV Ketegangan Mata Kacamata Visi Perlindungan Radiasi,70000.0,35000.0,http://www.lazada.co.id/pc-tv-ketegangan-mata-kacamata-visi-perlindungan-radiasi-9608257.html?ff=1&mp=1&rs=28688,2.6,5,welcomehome,4.7,0,1 x 1 x 1,0.02,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Eyeglasses,overseas
"Anak-anak laki-laki memakai 3 buah Set Atasan kemeja kotak celana
kartun Solid (aneka warna) - International",394000.0,197000.0,http://www.lazada.co.id/anak-anak-laki-laki-memakai-3-buah-set-atasan-kemeja-kotak-celanakartun-solid-aneka-warna-international-14617390.html?ff=1&mp=1&rs=28688,2.5,2,welcomehome,4.7,0,20x10x1,0.24,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Laki-Laki (6 bulan - 3 tahun),overseas
"New 1.2 m Serat Memperkuat Portabel Plastik Umpan Pancing Joran
Teleskopik",188000.0,82800.0,http://www.lazada.co.id/new-12-m-serat-memperkuat-portabel-plastik-umpan-pancing-joranteleskopik-13217312.html?ff=1&mp=1&rs=28688,2.5,6,welcomehome,4.7,0,20x10x1,0.1,Olahraga & Outdoor,Olahraga Rekreasi,Memancing,overseas
"Aluminum 6-spoke Silver Machine Wheel Rim for 1/10 RC On-Road
Racing Car - intl",146000.0,73000.0,http://www.lazada.co.id/aluminum-6-spoke-silver-machine-wheel-rim-for-110-rc-on-roadracing-car-intl-13311607.html?ff=1&mp=1&rs=28688,2.6,5,welcomehome,4.7,0,5x5x2.5,0.02,Mobil & Motor,Mobil,Aksesoris Interior Mobil,overseas
"1pc Baby Toddler Lace Flower Headband Hair Band Accessories
Headwear (Warna Acak)",62000.0,31000.0,http://www.lazada.co.id/1pc-baby-toddler-lace-flower-headband-hair-band-accessoriesheadwear-warna-acak-6348696.html?ff=1&mp=1&rs=28688,2.636364,1,welcomehome,4.7,0,1 x 1 x 1,0.01,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Perempuan (6 bulan - 3 tahun),overseas
"Women Dress Watches Flower Plated Rhinestone Quartz Bracelet
Watches NO.4",130000.0,65000.0,http://www.lazada.co.id/women-dress-watches-flower-plated-rhinestone-quartz-braceletwatches-no4-6348751.html?ff=1&mp=1&rs=28688,2.75,8,welcomehome,4.7,0,1 x 1 x 1,0.04,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Wanita,overseas
"Multifungsi Tahan Air Anak Gadis Anak Olahraga Jam Tangan
Elektronik Merah",124000.0,62000.0,http://www.lazada.co.id/multifungsi-tahan-air-anak-gadis-anak-olahraga-jam-tanganelektronik-merah-8981681.html?ff=1&mp=1&rs=28688,2.666667,1,welcomehome,4.7,0,1 x 1 x 1,0.04,Lazada Deals,International Deals Catalog,,overseas
Bayi Perempuan Ikatan Simpul Sepatu Bot Salju Musim Dingin (Hitam),146000.0,73000.0,http://www.lazada.co.id/bayi-perempuan-ikatan-simpul-sepatu-bot-salju-musim-dingin-hitam-8979777.html?ff=1&mp=1&rs=28688,2.8,1,welcomehome,4.7,0,1 x 1 x 1,0.06,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Perempuan (6 bulan - 3 tahun),overseas
Bayi Perempuan Simpul Sepatu Bot Salju Musim Dingin (Merah),158000.0,79000.0,http://www.lazada.co.id/bayi-perempuan-simpul-sepatu-bot-salju-musim-dingin-merah-8987745.html?ff=1&mp=1&rs=28688,2.666667,3,welcomehome,4.7,0,1 x 1 x 1,0.06,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Laki-Laki (6 bulan - 3 tahun),overseas
"Plat Ganda Pria Pasangan Rantai Kalung Baju Tentara Militer Gaya
Metalik",94000.0,47000.0,http://www.lazada.co.id/plat-ganda-pria-pasangan-rantai-kalung-baju-tentara-militer-gayametalik-6348909.html?ff=1&mp=1&rs=28688,2.666667,6,welcomehome,4.7,0,1 x 1 x 1,0.04,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Pria,overseas
"AC 100-240 V DC adaptor konverter 5,5 x 2,5 mm 12 V 5 Amp 5000mA
ChargerEU steker - International",224000.0,112000.0,http://www.lazada.co.id/ac-100-240-v-dc-adaptor-konverter-55-x-25-mm-12-v-5-amp-5000machargereu-steker-international-5988760.html?ff=1&mp=1&rs=28688,3.0,2,welcomehome,4.7,0,1 x 1 x 1,0.25,Handphone & Tablet,Aksesoris Handphone,Charger Kabel,overseas
"Stainless Steel Toko Susu Kopi Espresso Latte Art Buih Kendi 350
cm³ - Intl",404000.0,202000.0,http://www.lazada.co.id/stainless-steel-toko-susu-kopi-espresso-latte-art-buih-kendi-350cm-intl-5988401.html?ff=1&mp=1&rs=28688,5.0,2,welcomehome,4.7,0,1 x 1 x 1,0.25,Lazada Deals,Perlengkapan Dapur & Makan,,overseas
Sepatu Bayi lembut lebah pencetakan (Kuning) - International,110000.0,55000.0,http://www.lazada.co.id/sepatu-bayi-lembut-lebah-pencetakan-kuning-international-8088573.html?ff=1&mp=1&rs=28688,2.842105,1,welcomehome,4.7,0,1 x 1 x 1,0.03,Lazada Deals,,,overseas
Kereta Dorong Bayi Tahan Angin Kaki Menutupi (Hitam),190000.0,95000.0,http://www.lazada.co.id/kereta-dorong-bayi-tahan-angin-kaki-menutupi-hitam-8502232.html?ff=1&mp=1&rs=28688,2.909091,2,welcomehome,4.7,0,1 x 1 x 1,0.2,Lazada Deals,International Deals Catalog,,overseas
"Sport Armband Case Mesh Running Arm Band for Samsung Galaxy I9500
S4 Black",104000.0,52000.0,http://www.lazada.co.id/sport-armband-case-mesh-running-arm-band-for-samsung-galaxy-i9500s4-black-6642925.html?ff=1&mp=1&rs=28688,3.0,1,welcomehome,4.7,0,1 x 1 x 1,0.05,"TV, Audio/Video, Permainan & Perangkat Wearable",Audio,Player Portabel,overseas
"4 KB * 2 KB 7.62 cm 1Out HDMI saklar TV Ultra HD pembelah hub
beralih untuk PC HDTV",168000.0,84000.0,http://www.lazada.co.id/4-kb-2-kb-762-cm-1out-hdmi-saklar-tv-ultra-hd-pembelah-hubberalih-untuk-pc-hdtv-5987586.html?ff=1&mp=1&rs=28688,5.0,3,welcomehome,4.7,0,1 x 1 x 1,0.07,"TV, Audio/Video, Permainan & Perangkat Wearable",Audio,Player Portabel,overseas
Flat Light Smile Face USB Charger Cable (Yellow),70000.0,35000.0,http://www.lazada.co.id/flat-light-smile-face-usb-charger-cable-yellow-5987613.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.03,Handphone & Tablet,Aksesoris Handphone,Kabel & Docking,overseas
"Universal Wire 6 Port USB Fast Rapid Charger For iPhone6 US Plug
Green",438000.0,219000.0,http://www.lazada.co.id/universal-wire-6-port-usb-fast-rapid-charger-for-iphone6-us-pluggreennbsp-5989782.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.29,Handphone & Tablet,Aksesoris Handphone,Charger Kabel,overseas
"270 diputar aluminium Desktop dudukan Tablet Stand untuk
iPhone/iPad (Silver)",392000.0,196000.0,http://www.lazada.co.id/270-diputar-aluminium-desktop-dudukan-tablet-stand-untukiphoneipad-silver-5990634.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.34,Handphone & Tablet,Aksesoris Tablet,Casing & Cover Tablet,overseas
Kitchen Fridge Space Saver Slide Storage Rack (Green),130000.0,65000.0,http://www.lazada.co.id/kitchen-fridge-space-saver-slide-storage-rack-green-5988514.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.13,Elektronik Rumah Tangga,Suku Cadang & Aksesoris Elektronik Rumah Tangga,Suku Cadang & Aksesoris Lemari Es,overseas
Bayi satu cetak hitam terusan pakaian senam Romper - International,148000.0,74000.0,http://www.lazada.co.id/bayi-satu-cetak-hitam-terusan-pakaian-senam-romper-international-15097459.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,31 x 21 x 1,0.08,Bayi & Balita,Pakaian & Aksesori Anak,Bayi Laki-Laki (6 bulan - 3 tahun),overseas
Kitchen Fridge Space Saver Storage Rack (White),128000.0,64000.0,http://www.lazada.co.id/kitchen-fridge-space-saver-storage-rack-white-5988433.html?ff=1&mp=1&rs=28688,5.0,1,welcomehome,4.7,0,1 x 1 x 1,0.13,Elektronik Rumah Tangga,Suku Cadang & Aksesoris Elektronik Rumah Tangga,Suku Cadang & Aksesoris Lemari Es,overseas
