shopid,itemid,status,images
4159780,86737022,1,"23efa3860419cbdec1b47e94843527ab,06f82b34b6ed514c012aa0dc2a6a298d,89b180f8caa45cf8a97dab3df95e0166,32c4653057fc7c6f4591c1cd8cea8ce4,bbdd4e8d275700460b83aa538615ea64"
4159780,86737027,1,"7a598174b1a90091038703f5b022d206,6198d12006622e05aa14e4d3f10f7e74,3de92f491131563c0237e64bc3c91877,841b5b61e07d8ab18045d0fa9c052562,2f04f1a3680fcc60d36f15f5928de9de"
4159780,86737034,1,"64495535e1c0794c993c05ee1840de79,54944167db6b1abd2e9d1ed17495a50d,7bb0c1eb331b8ed17e8d5978f61bf558,751d59da82efb4e3245c997e45f1c6f9,68b61723359e738034fec29613a8cb03,b8e0aa06dc253a5eb832b21dc3c1f67b"
4159780,86737046,1,"6cdefae4e2a03f139cad77c2f9dc8e66,bafcf1c05774ded19913afc7da26f6ec,7ee7148cefbf30088aab1d32f1a3440d,b620124835c247e7b7f5af7124852121,73723f4260cdcf525ae44b25b1097c20"
4159780,86737051,1,"362a532680cbdb010285c5579d1ad974,2d6674551d5a799040a6468c58356f72,890bb7ffaa90fa03f823ab9f4048c7fb,ecc8795a858351b3939e9bb7997eae7c,4e1f5a6b61ef91a1c60ba9c7ca9bfc31,bc40f26bdf4979a6392c6923a25364b3,589ba8cdee3d49c0c1cee1aa67603d35,76501abe5c6681f04524b4e5bb865478"
4159780,86737054,1,"b7277918de8407e4f4783c782d5856df,a1984ae8d307672a377a6025018da503,3420e66b6a926f2285fec1bd579e96db,ca5c8c61408b6b6dd118fe17f40c35ef,d2231bf9ad8f817f4e69c790fcc1a788,9f4a22a436992875d064ffef609372f5"
4159780,86737063,1,"02c28e7fde6c3fe999d2cba0c941937d,06d9640cf4cc7933b027daee2dfb8463,ffc246cce9c2e4b32bad668506b77898,b4665428403a5b01c01443074e305e09,4bf13eee6edf078a01e7c44bfecf593c,a6d7f64fdf7d887aa5f771a535164dd2,013e181cd26c28089b50ac08a96527c5,ee263f4023a093284e9ff26cefce0a30,60fa7d663f0ab823564d96659fce740f"
4159780,86737065,1,"704670b04cc1218fcfca175347de02f0,a15289f47737db00b0b2f3c46273bb35,913ca3dee2753f42ab09335e34ecb166,d234cad3f854c3384654ccbbc6a485d3,a0a4f84337029e770e04427bdfd77935,cc2598fe57319bf4653d56c45101c910,b872fd038ededa506bf1ba0459118be2,460632b1df702eb15c480db54e7755c0"
4159780,86737067,0,"d5fcb126fa6ec5bee09fe32173cb7a5c,480f8d96a108393ea3454734a0b2596b,16c1f0269849b78e1eb1b76c74332745,2fb16c5ebce34884fb85223269e77936,aa82fa83011c0c6e681e91d8f20ca0fd,65473470a37fc30254edaf74d4f501cb"
4159780,86737069,0,"3cfe377896beaf33f103ef327f48daf3,560342ca80892908bf73d574db93ec7c,04e8f1f07a07fbcd4a17fb4d73139596,3793a16b8675325c7d36ed0543d8a70b,8b23c40d2bf340df01c0519c0e33be4e,c5a312471f29901fdcb1e92c017a2a4a,d661426845e7893ba7d58d5d571daf52"
4159780,86737072,1,"03eb58aa0849bcd928ff930657e8cbd8,68de5f685ab98b299b53a20600059a1d,cb7f69b2dce23ae135b8a1d1f45fcb31,c9709ddc5f85494efe83544199c193be,d2d3f07a6921e8d6fe1b9775f47de88d,43da7eb943c1c0b14f22f6d3e7eda498,63f32ab347b67c80c3197aae77e51343,7a9d284c3249159995ed7ee157fcf990,fd26e461341704938b0fd1d1521df9ad"
4159780,86737079,1,"db3bc2c28ca6c13431ffdb06c7675a17,a7fb9a51c3394b8ec10790e40ff6174e,5ec53ed3afbdb53352b2df00224a5c0d,8683021931116e6f7cdeff743b4bc1af,a55a30d8562065ab0e424b3e56cf6d27,3eed9878de25ed92a814b1cb1aa1eda4,dbb5fd6de94c87d40e7aa805ad47e6c0,24b88fdc93bdc61095c3996ce8cb02d4,e8c7ac1d50c1c7e04cba7e23c36d02e2"
4159780,86737083,0,"807f24c872b693f81f798d8cf88488f5,b749100cbef1df3cf9ac6ffb1086b36d,ef92cb6569a63ae25ee5f881e6c3aa3d,4c97517bd7b752a42c814b4de9d9d5a1,87fea6fc9bbb79931305e93a15b8e7f7,8fddfdd98571239e6c8be191870c9f36,757f014314c39ec0e2d43d2436af95f3"
4159780,86737090,1,"e7db373a7f1e3b88ff92a83d5803b6bc,a978cdbe4b7df788621e51d832c98f0d,cb7172e93db820ee13e1ab8fd1789213,5fbf66c0fd3f0a9d4903016a7e35b5ea,cedac1a092715b8d8880f995e8dcf168,7c49d12ba4032868496479ccb142357a,7ed245a17371c5a085166fbba0db78eb"
4159780,86737095,1,"c637d15d95a1d1ddaf3dce2f6dc34b8e,267b6278311354bae7b1a42633589154,3381ac51e99068c75d73fb9d9f916638,2806e812fcd3b8f737a0867f33481542,6b1c7164e4df3bf8eb97d1a465d1289f,988220787508d532d4f4254e3ba83ce7,d8faf4b525c230f52fa4c71945358727,321629dba19e37fa55dd45dd0a2bdab3,0f0ed3258d349c6f024e2db09bd42a5c"
4159780,86737525,1,"c5e8ee1e298760c16104c0f2de28245b,70003a3dc4d09144a1b12761cecc19a4,83077344d4e08db3943cd8c14e3504d8,91cd949409d228f9b77110a9c0aa90da,66962927f134ec7811bae25f8c628e3a,91c598df54a3605b5a524da8fdab6deb,c2025471e92c21f7839e86e1c76dc224,f8ed216a6ff61c434635f39521719eab,fd038a45c7f76b6ea6aed965a5fcdd95"
4159780,86737531,1,"980612bb292610abe83c52d7e75a174d,ef97a89b2b75f845503db2240907f0d6,2907dcc8039294f731c4983efd6a7414,c7eb6d882111d2a12dfd7b35a65a2738,7566839c29c6ce28253e16a9475b9777,48179288dc645ef649f709feffec2b57,30e7eb298e3c7a6eb59e34a34088ea53,5701f37fab938760d04f26d100836639,706d48a918d248a4de97e3515c9bb24e"
4159780,86737860,1,"c2c09ee9b9ae1ac653fd9b51c515c81b,63e81d6855e994f160eadf330d14122c,75535e71109fbfd41efe0c4643cf1c7c,582f857a6eb8e68b1812556fb91d6ee5,8d676a642e8520433b4b3bc1c143be4f"
4159780,86737867,1,"18aebec00c7fc62791e91190d6794dda,6f4d1e4a411f305ce97a442c11d49489,f64877418157149bf384e8856b92075b,995baebd274c612bd1994185b4d68b0c,dfe3dac5165adfd691ef5c3d380762f6"
4159780,86737875,1,"abfc6269a455eeac8ed5fa19c3a32b16,e1569afe888d181a0e8dfc1c5d1f4f5d,7f90c30c071fee376f95d5966c4366e7,d7435966ef8d726ebd55d32bd34c74ad,206f28771ab449be896779ab1dccc116,e002f8d2d14664aaa41f86c2dcdd4d13,cd88c3cc5e208905ffdb0fa622e64dad,1e73256d27542326cbdadbb08ca06a96,be067b25ee848b71117c7f7906d31fcb"
4159780,86737936,1,"796f22a2972740ccd38fb566735042bd,06f5a1ef21ff59b0d922c9f268ee425e,aa1007a0bee4a4faeb6d70ee07ac875d,d3edcbe3dcfcb0e8a242dfb1611ec23f,c201ec77bddeaddaa6119c272816b335,089b47df123412fdaccd71a3b794ceff,43429ca3f4d271e562d3ec7330dd70f4"
4159780,86737946,1,"11c41fd3fa1b4bb20a1f73cc58193a04,c8234ee98a00292a0b92e726ca52d131,db1a82a9c625c27ce478b3e9890dfddf,62efbb899251fb29d59d5fca9a58ba29,f0e899baaa3de8b90cc1ec0d589e436f,2adea5eeca869075fb8d80c3c7adedad,63d3d17ca4729043262c6063fbdea02e"
4159780,86737950,1,"41bffd343eb574f0d7a91e0884f0f42b,de6c24f7ea37614bcc1ac939d3b45e2a,49769bcf7ff5a2a43928e0908a1f6688,a6439ba5ab4e72dd1dbf549cf2674762,a5aaf16fb3ed73f190c49f667c15306b"
4159780,86737956,1,"c692a479272def0f0f26412d2c160936,6963447fa9def14c8955236f9e99776d,871424098c67c6c8b3d4821870325f23,ca8273090923e8c7a1b51cf9b6850f3e,137280f74aa8a10a636f2e74e6928b74"
4159780,86737968,1,"052e3957ccab038e3261808f4ef43267,ad68b2b40591af979650b84764207f20,14e7680714b44a883304113a0394211f,8aeb3c62fa1691ebb3957ab7f852f883,87171f3a1a4cff6b95e2548519e164bf"
4159780,86738212,0,"63732959868153de51516f42b7eb0b7e,8b8d10cc424372875c96d1b5db2223e3,5becc08c629a6f059019bc9f459d41d6,1bbd79ceb62ef5f55e2f721692430294,403c34f04b17a724308b20d2dbfb4348"
4159780,86738218,1,"3e87fe3e3078fbd639acea1201991b55,0b380c2ea83bd98f3b821bb6b261b1cf,7ea34f61e0102459899e51835535fd75,7012fb43dac18344854489bb07b599f8,9488b121cd8d9fb8e70b10baea74e815"
4159780,86738223,1,"15e5cde9039359aa2074fec1012425a7,1a55b135ede427d14f110d7038200466,e5bb4af7faf26aac2d96a7481ebfaf43,92f30d2fb91a72c56210764501a6099b,6cb757a49079657053f767e54b647057"
4159780,86738229,1,"3b0fbd454bcfcad464b78b716ae778cd,736ba7e1accc671aea220c38eced3686,e406b37bb4ae78f0008a8bad111c3688,bfe128ed8b83c4bd7ab47f0a9c420e36"
4159780,86738239,1,"826d4e6773fe15548e7afd9a89ee1d40,5cb4982acfa2faa3645c2c04476f4598,cab1e21f7a3159ba2298e073b33d928b,b6c469a290ffda6d851384b3c0fe3748"
4159780,86738244,1,"3938037805badaa4857b9ca6352b571a,c4b4b6e9165aa14bd17f9b12d61e5ac9,92851c7b2686eb5a0521ce3060659de1,52c035f00a29ad8a7ce95144e6bcd5ea,682817d7d8dcd1c2cb24b52ad4bb1259"
4159780,86738251,1,"1222ba075868ea1b7934bb67bd51f0cc,66182c6a7b92e357684b07f2dbd1183b,61d8168b2502543f1991c69943dd3062,4f31fde184a9ab6ad01d8de670747109,5e5d3cf795b67f85548ce432beaa7ae8"
4159780,86738255,1,"443aa21321f52a8b67392e4b5e5799ce,96987da7e9cbf9fe85c708bd5928d66d,965eaae381a9b9ef502c2310ece65586,8e8d1de1b07fa6b238e29995408525c4,9e2c7ea6bf7aa984f282ce27b987b0a3"
4159780,86738258,1,"25734af151aa4203ebc1315afd3c160c,c6f02990d7d635ba1e968c2b7c91b758,5e262c82e78cfbed3d7dd8afdd2ff1ba,6873105db45e17a733f845a1166f4344,cce6d458d38aa5dce0be0c7251dc1aa3"
4159780,86738265,1,"576f1b2245124b6b6ea273af9ff1d5d0,b2d062dc45f2242ba6681a6b3eb45f48,d1d21aa693d97656dc35aac1b68b1aec,2fd1359d5083d8d905b49576ea7cd392,9a4b3eaa3c69ca2d9e562af8e926a23d"
4159780,86738389,1,"78dab985f9fc91f8004820ba342ba4e9,a320346af50643782fae157338e28539,5fc9ac1d4b969383a5b1224833323a69,a406f63395a7e04607127a6053e6c0bf,b3672b0754ee00b1b04b8d42f550fb58,5b89e2a142e859b648a8517cf7af9ad2,63a128d86f960e65e4964929b31d2fb5,b67be522311aa49be483d62211e4a2d3,709ab41f43b6f0b6fbf944539e177795"
4159780,86738393,1,"df03c36ea7b43cafc4bbca2cf2c125e4,99d4581b1f4d26f3182f640c95290349,f673009b66af6f66d79ecbea05dc947d,5ab4e9b7c4c1760321c49fa98f3372eb,b19a603f749eb9ab468f61138a30e564,d17d79258a2d2c0597f6c729ad13babc,8a15702a43a357428d2b4dc39e739374,994001b0c977deef80eea302ddeb44dc,536f7563e5c0e201ec6d325064b9663b"
4159780,86738398,1,"0a2e5776cf5afb9d0901d8194b99d5f4,aeb82f7967f73937366bb8cb121fd502,aa529da3b51272e3f4cf20dfb3870bd5,2db521303dad70ddcc28d5fcdfcc105b,7e0a4f7c145215f087305ca0f33ceeb0,535396be6736f05bbfc0c538194bbdd0,09d5de361116bd392e5b01c79ed90631,c798b9bbc77ad3fd9dd6decba9640a34,75e3c3c168f08856745aa630cdf89c64"
4159780,86738406,1,"bcc7732e92503d19e8becc5d9813b20d,6493fe696362709fa94ddc4a5ee78a2b,82a362e10dbb770af154b8dbd34ad5eb,758411e720cf23a3a8a06870369c17ec,24ff572518465e463a17f762245f8e43,308a2f9c548c7fc22d47d9e2d6c199d7,5b1402789d51e331f94f7190d44f3c25,ebf666e7ec71ddc8e7fe183d634dfc60"
4159780,86738430,1,"8fbaaccd0d54b8d7c4cbbaf60d18ba7f,6fe0695e230a20185bdcde3b4f00d7ca,854c7d93a7b5f091297d9f48be0256f3,8fce6c2a09e9adab7e45b1b5033b0da9,59962e22c1e930826b5bdc3d8076164f,5dbe72f6179a17d6fde4a5d02985d191"
4159780,86738432,3,"fc0ccb5bcd9f15668f25f74f9e80160a,fb00be68de27c10d502cba69a5cd0156,4fdf362c6808401d6c6faac6abe1b4b2,15e501575688e4eaf05465ac8fbfd12d,5ffed680a1d0f51507427c244906b22e,5e5f427b7654b2240336e49d6c4fa199,22995a691a1bc1d8150064740390b143"
4159780,86738434,1,"bf134557869dac1b2605dddccbc96b89,77b396c358700806df929d171e62fa46,daece37b7023b19d04d918f2bfbf89e2,cd93fdd93f99f5c940569268d3fd7208,dae0a1a981d77307c191be39150b46c6,87ade81c3d82405fbf090da4916e8662,2ed1764375a5312bfd749952916fcf3b"
4159780,86738436,1,"798564baef0d0c1d0b07a8c588dd54cb,1393dd17bd45448b2472fc2fa6f44cf5,4989b4337c0f5282ed830cc836b952d5,65686712197a162bca028c8aa28b2843,e7293780b8c3483edac559704383f6cf,c64c29e069a020882fd6a46c2906b08b,8098d82367bce037cd858227e2484ba5,61683ddf76ad3f3df8e2efeb742a19ea"
4159780,86738442,3,"583db400f25deec374b318a44520d680,ff72fbf7c5914672e440f0b08ab6a357,9a7696f58b480a3f5ff9d19b7141680e,521b6d4740e894c7d8beb59f8849b554,3459dd37e15ec8393bc200df2b99a171,fe43d8a61c46ae573c23ae9c5e97f762,4a4cbd3390ae3476dbbad4ac4b9d82f4,53579c071123eafefaf20a2992b62fc6"
4159780,86738446,1,"f1d93a068bad3d1026a1841c2e359b09,37cf236549b260217d0e100247b4e53d,2945b1db86da989251884d6aaa90b4bc,36e6080fd5b0afef4c28c340ee3650a8,cd7776c6d519922218686a6cc99b4e39,3114ae93c940c30eeed1e779d4385ebb"
4159780,86738449,1,"21722c29e56e8b44ca2427caf8592c0c,751aca84c3565eb5d0141ee24e55c437,80c73810b9651e029a663c6ce8b699cd,5c6b3d113ed4d505bdf5ef23329cdf93,94e0a75e09244e2e9b7d2cab5d29a2f3,fe81d9ffc944991a16eacec3e8487811,16c861d381569ef504de1fd01d0b1980,a299b1f8e206a689b7c7132deaac3c1f,fc4e9ed0010103bf1988e6d554c2235d"
4159780,86738452,1,"9848a61104691c5b41186d7234235a8c,32210f3e8e7fa2dc9c3da573a826ee66,bfbf7ba6e4b0750c6e7247c08e858b2e,d340404bcc0b7393220d4c6a3d791a10,392e82245b3a3aad7734de8dd8bb181c,6e72ab90932558d5fdffe6a26cd45f0f,ddeb8c5bdbfaa801ef2aa936ed116552,40aa4ebfd93a2d0f52c56ec6760fc993,3ecf5da1fd7eed507315efc2b660d047"
4159780,86738456,1,"0c12bf1cc054e6daf3a1d1c89d2c5c2a,b80813358d59877921abcdaf51e5224c,efb63dc186b0c9e6722a90bac1bc69b7,47f04db214df839cc344ea4733ea898e,3c8a7bccb3ad14733ffc04bb023fe7ff,16b6cce9c20d4088e04ccd377df51e0e,a15f65163b88ee4b739d3e87052a2c20,55fd84f9ec8fd0438f76bdba9379cc86,aac94e87f43062c5751e2d57079f8cfb"
4159780,86738463,1,"acc8846702683d75ad4cc17bd912f9da,edfd4073807c3a76b3c514e7cd8d93df,661b187cd514ebe25fe7d121f29e5bcd,754b774cd8d4a31967d30dffda7649e0,d3ede35925cbebf6a0d03f180cc8001f"
4159780,86738465,1,"d791b73d501719e5af25a9b5f907f5f3,577c65756d0b963f96a53d4abd4bdd27,888d16b615c7ae7eb57798dd944140fe,f9ac5911d5b6924f1547973ac657904a,42490cf26bf9b7da1f12052f4e7f7cf8"
4159780,86739637,1,"d6c89cc54d9c864392a7105670652d70,4f62fcfdb15be05c2fc8249d2d78086a,65e763ca2892f4bf1406e29d44ba7fca,27f26089adfbcb364a19b830e3664a4a,80bd9f48ac8ec1485f3702f5ae7fc118,a132fdc0f1e51732058d89d3e833103a,e2b1c45ad65f4d5f57c994a04fa25e9f,4c7aaedfdd21629c4dfce593d7581c84,94c23bf83392873147512a66bc2be158"
4159780,86739645,1,"992bbe1216b46768639e4294fcbb9832,f47b940fcdb416dfedd1b53572795314,aea03c022d08b81e351512fa14aab035,0171c5d9c38ea8276ad3f2caa2768a41,67be3a0d6de51f71357275b36b11804b,3b1b1c7d94feebbec80babd27e28cd46,bb99a0c67f6fc40d44a1066310d7fe69,84a546da3b5bcaacbdc62a6734b7711f,97c80c7d313032d30053af80d2d86f3c"
4159780,86739719,0,"c67923141bdf2f11a45b9875fb111c6b,1e26c51ee4bbe7410122cddb74c1f3c6,9830e021ef79623c1493dda0f91153b4,e652a302be46cb1d85c2a9c074b4054e,35f4cf0aede1cbce11c301e8c12291c2,921f2c13377e2271b22c938f57662275"
4159780,86739723,1,"28caf56f643ad7d4d826fc34e3d5ade9,45aaad4de6cbb1597c753af865d187b4,b50bc4f205d952d8f29d64ccc4cc3a77,1a0f43a0a5b099bde95f0f7855d9dd67,c155d6c552b6bec2067c915b31f7a3da,44a70a0c3b4b685731873eba737f0200"
4159780,86739737,1,"0d304931f5e6405ead607195aa31b7d5,eba86f9cf83505ddb9c1550c149ef5e7,c05fe3b135bc7266861627ad5df9a193,1e8862bd16c7e73af391313741706501,c54f727dd3ae7b5450b0dab0b8b12d47,0e16420d4254598d4cdb2fc787c4f594"
4159780,86740158,1,"8a282ccdbbf9c7deef7dbf64d4ecdffb,723db31ef8ba5a0f02567b7675458fdb,6d9d010b15d5f0b22eda29553918271e,d446b82aa776b482d364345ff7fc6a79,60a9ee495793692549f343fda93c116c,e5326927461e2d241b59f24e775b8c37,cc65d95297b5563481ecc0313fd5791e"
4159780,86740160,1,"5e7d8b746b08657c40ed333c307c42ce,27b9455066422f9e828fd2ba60b876f7,3f461c848cfa1f22f03f62787d92359e,f992477b51032ad76c50735a9ee59085,7619bab5690af008deb81ff8246bb5f5,e515ed8aedd26af4476b5ecf340b75b7,67d4d7383c063d220e304593bb793f98,5c81c9b66fff7dab04fc6c9ab14012a4,5966d3224997714d3d9ff0d20ca94f66"
4159780,86740162,1,"bb8467dab7ac05b13fded8bcdcf9b342,7824643831630e1f3e6857b4db5f8c6e,ac9b6a81f8a988b8ace9e92d63a3bda6,ba430c320b433c235628b4b393bdf872,4b0d7d63d58b41e3c285fe8fc0c0fe97,effcfee692a030cf8e86b106a6bf87bf,151fa9f101ab2491537610c08987bb85"
4159780,86740170,1,"a22e2b50be91b87c8bbd172617d617a5,d8bb97eff7fc09b99dda04447bc26eae,3ade6c02dd20b49999e644c86a2dd593,4740d2feb2b3094ab0ce2dcfb0726c82,184f38c9bfc9f9cab05272a568d5241d,22c96bf68a07329eed6b3b80ad31d532,56ec323094d53da2f9ef2b81cc8ef5db"
4159780,86740175,1,"db24b5447172643831c32300f13e23df,0217e96b95871d8dafa4cf9db3c5ac54,bcb4e142dad721592527b43ce4ef4b28,5b45a82c839e11a775059132126dd82e,37cf80889551eb544046d259b143dc95,fdf84ac0a4e0c67a31d3839e8127a3ca,ffa00d3ec56aae375a837691b06e45ad,847f1d0d8a5f6fd09c56e3e38e82f65a,86f0fdbdf995686d646de6e0eff2ceec"
4159780,86740178,1,"abb8875c7e2c7e735e6b518732bf9808,b30f402ca948cdca2d631a018049e86f,52288f5aa0cd1170d4192bd2537143ff,8be1ce29922d67f7e3f30c4fcbbfdea6,89328c9e0b50ae78c2dfcb0ad1e5cc35,a54adc1f87d9cc67f4c0c8a04cbf724a,b1014e6fa6552373cf7cc7efd9665115,287e8c081b6d58a44678187da2516a08,f2f59acf023441b20f40cedf094b1403"
4159780,86740182,1,"5693276480d4dfffa0d4032af5130e86,491c7b170d12a61bd4b64f10e39017e8,a3efd2b59ed38a886e918ec60aa565eb,ca2834f48256fd765da61acc7052f5f7,c40efd9663f4e80801515873befe444d,a136bd2273bdedc7d915fb8977e58371,bcd5adbd00c785d958bf80bdf3c8ca6f,c5e3fba0b3555051f1a70a10e4a193c4,54902df3cfd97667856f6eb70657e3ac"
4159780,86740187,0,"87158cdd639ee7af7dc7924a23d42204,cc96915d505d4fd8bb62182783295c93,a41fcb968b9d3159a6f384d4b4ee4229,91487f709ad620d43d5753ffec63c6b9,873743daaf2d985ac892a707860cba36,aae816f845ffa6315e18eb50cad36e13,6deb29eadead2e5e97142d7127c3b818"
4159780,86740190,1,"674a1cad97593b23ece35e30913828db,1b91a8b8092ccfdb012d62df1633a578,0230e40daf53a50567e81e571188af15,16ce800c9120c0992ca89ec6c006ae04,2088749c55fa417afc5c91d88ff165c7,0195233a4c6aa3ea7f4f8727c83661b5,577925c7bf3ffb75d5483f9a8543acb7,c3553fafa764b393bbe228ea30efadf2"
4159780,86740193,1,"41d2c03abf19e27c6da08a4582c8671c,470fd6ca9d04bc15691b2dc05202b15c,1e01b8571aea9fd61e575a44cc035804,d45824aff6baeb349419205b4a268109,aa4c940b24c16bb0b3631cddaa5f190d,ccb9c2b6a67cb042cd22825296839245,0b6c789fc6a105ec4d730456f34b4c8c,63b4c72897327b80b71a8870624e7b61,5162866ee95ad8cb86fd3bed3d434fc4"
4159780,86740196,1,"65590e02f23ab65674fb122d1b20a795,e128e6f119fcd15ca7632cb3994ce17b,af0bb4846c9ca66c8daee310dc503f94,4941762dc441fe98a283617648259c90,f359934343bc788467949c2c54921666,ea927f2a75ea0f191a4fc0f7899805eb,20cab896c90cae5ba8e8963b485e2e2e"
4159780,86740199,1,"843309c859ac1353a1e79cb8b788f794,e5756a0ee8e557ffcbd5fa654345f1ca,b6153d3e409b2c17499f3b7a69faa428,e1e6fc89198b5c30de7e006dd9bf01db,4d454bb37f565e20329718a020c94248,081c19915748756d3691dd1e33667db4,2bb600da90be9e5b658fe74110c44bb0,b3d176dd3f35f3b376b1e9b3c3eda949,66e5069e8a7e6531da54a50fa04e71df"
4159780,86740203,1,"c5c53b03d3a9da6b0558b47465753791,c3e4bc7779ecc05af5a11a221ff55863,ac71a39bcd0cbe2b83f59ce19f38b537,cc0d75734e9c6648c33408891b241737,ff72379538602296a31ccf28357ef974"
4159780,86740208,1,"02ea8d26d1e9581218106c97f7478854,d49e24225a414d1ba62fbd9e5382c961,24d578f892dc34415e736ee5b5df136b,e94764b37fbcce45de6271f6cb5d2442"
4159780,86740210,1,"1162058c22a7cd35f8f02e8daaa9d454,6a6440d01a7f055d4c5e9cf932fa4e65,f515749c72513d9e59b64029565b6f8c,3ede562915c7f9931391f62c8a37123b,5efde223446b419b0d139107a6d203e1,e559f500bc9cbce8f45d1c1ba1453913"
4159780,86740213,1,"faf705f62595a927a6b71d68a109151e,c6d3352df96967262f0b61a84a36ed94,7eb19eaf2cde3ecf0c98d9dca133fbb6,4c497d31560aaceeb832d7a84610d386,3c157ded6c8592a571038e7a9d5add9d,825ec128b334f7c122c804c99f5bbbac,12f3bd6729eb4e90d622ec7bd24cdef4,af4fe007afbc9b5ed74c88a28575bcc1,de742367ae6bc27b9e7e891bbc5fdee7"
4159780,86740219,1,"f79ee210d47ca078e0a2c08420ee01a5,016e5d7f088d0ef53e69de393c8cf11a,ed96c754c16880b679eae0950b0ca7c3,16ac9da536cd6b664a12190af2b8fc37,7c422f82ac6e72ded39975cb1dcb64dd,303d5f0a56d133e4c2b48e0fc1eecbbc,980be07ca410a15b9a57c373599a446e"
4159780,86740309,0,"190b448e4bdb6e160c187883ea51bec4,3a2bb19d60a148063e59ac406ea7830f,974c7782574f255a0b292ee8b62ef638,7d226f56ba2dd3b416cc1117ed6ff40b,5797e2825c34594ea6bb2d6324ed3e61"
4159780,86888690,1,"19ecaa23685aee87f83bec3584c6cf6a,81eaae998b56986eb950d83aaa08be0d,a7dd33acda187158b79169b88e295c4c,b7ed0b06fb17053a5c3a0ff3757ddb03,a596e83997f67ef078ced2fa9bf1009b"
4159780,86888693,1,"fcc88889f80f6f3a5ee558613f8aa392,f9cfb08ce90b2d9e0a686a10b86c8602,53a70f66531f5ffc5e49af6039e4a64a,71b1b6219091f9758202df97675eff56,6b3185405695b77761eb6d8c2dfd7d1f"
4159780,86888700,1,"51c3a8a170dc671bfc72afa8cbf63407,0d8c70bb54c0fe60525654317f001118,9873db482e42c93579ed102f60ae58cb,c07cf57ce0cedf99debe0bcd4987fe14"
4159780,86888706,1,"bb7ec372faad77f933d70bcc5b312f6e,3aca6facb19ad0cb9e08a1cac43dd7b8,0d39b72ce55b155a4e2157495cbfc012,a281b4eabc71c7dab2ebb40b17c382bb,18551876f780a8c554be324956a04221"
4159780,86888713,1,"87b6f305164e5b37f98eb7b14d261b7e,cf260400dbea9262debd2c619dd2bb6c,a2fc3c7bef0e3919742abcb2d67c8655,58cddbc9c55b8a2468e60a714996f7b0"
4159780,86888721,1,"ace5674f810069c46cdf3b170c768937,6e0f0ca44a88b948f1888efdbe04a096,516551ebb74b8b0a287a7396ba7c6999,83b541e09f7f5aac8f31e66adcd1e907,ff9ea3d24e250f076be8b8ddbce3e124"
4159780,86888726,1,"caa7564ed1775bd085ed0d628053bd51,e223969c2fb47f20437d46712fbe11e5,e33d0b02363d62445eb29f3b97a3607a,76ba69bb408380ce7b2248782692b6a4,172d0a2d537f5b89184051c00e7b1202,f36ba7b6fc8013a4de21f9301ac1b999,3b7dde8a237550f42ddc249d6a2e1e55,e6fd9c90e24c9a13af08e7c9cd786d9a,23cf9bcdeb00f0b739f066d656599cee"
4159780,86888733,1,"af6bf27440b28d2159ac8d6c8604bb20,b3ff67f5f93fe6238ea64e8b5184accd,cd273739cc72d41c70ce79842879565c,bc9192d0c8cbeb765aa5cdd1009831df,2bf1d39e5aad7910105d0fcbe422deab"
4159780,86888734,1,"8318a68c3645eb0adc9b21746f2c6e90,044ca55b8a5b28a74a5f6b856d33b2ed,e6e30df0e7bc711d708b88a6bd0cd776,088802045320ebae23507de2a8abf55f,c7d5a58526c0858ef3f8643a33547305"
4159780,86888738,1,"7542e7558ec7b6760b0df9f3ec695add,40e31e9bdbee5f72f7ac76b08616d041,db2824e6a4efc791bb5abf2bb0b64a0d,c339933c9a9879ccc180d742c63dc0f6"
4159780,86888744,1,"a706c97f262a743ce34fa3bd7a4d1f9b,542f9640e24fc80e7c1ebae07156cf92,ce2c14cffc017584d7137da3b2c9867e,210487f62e7f82a2aad3629c16f8fc2b,0eccdbe569885d558c93929ec3abad4e,57265a9484d5444d79989d01641f94fa"
4159780,86888751,1,"8252010bd3fa4a036c8bcff5cff2a5d5,882b525b71f9f3b56b79c03de25eacdf,efbc5d636a91e0750198fab1847e0fba,935a68e25b3806b1294d1f41082178df,5c92af6cf2e65bd44ff06e7542f10098,57702aead814f3ecc2b2901e2a3d9180,670d2a6750a985240b55a7b0f411302f,562dfd3416e7fdfade22e7bbabc11208,5ff88379f0190081ecf31be569e5b0fa"
4159780,86888752,1,"f995d53baa289d118383a40053b65967,0a070fd006434f38b8e7a0225341178e,500130df034dd09abbe8c3d1556bb010,6d5bce99488592dbf0c169bc5b0b8c40,4e7e31994aaa94f58fedf830419529e1,d3319df03fd6aec9000d6962f0fdfddc,31a30e4c23546dd6c56043154957cce4"
4159780,86888755,1,"406b4a29b1d409c122097bb8c10d4395,dbad939e696d5b980e8b418d416cd61f,c0555bea9f400d09e2ace126e3de4b8e,74d108769eac9983b058dd600f425b4f"
4159780,86888759,1,"e4ae0de164ebd4d6486455a88610ee1e,796303bb3a9ab61a0a393aa58d8d9a85,b416feb3198e1c1198d71e8f3ef1c47a,e09b654d1c964e47e3197d3429c97925,3bb2126289514945a735b3214fd6ece7"
