shopid,itemid,status,images
5182389,79056435,4,"822c72bda0f2ca7d4bd671daacde8738,8a582d52efcc991369bc4b555faee62d,ec980121b0096c7c85e019999dfc0dac,6540cfc23a7835250e72514784529dd1,d41ebe050088e5659bbc7904b236dbe2,98af1fa4b59d2eb80e9699cc9f5865ad,95d622f53d65b5a2934ad1b66d8a4daf,a793337d18c9b03f1f2bec6f3a1ccce8"
5182389,79056440,1,"eb697836e76e37f12f1aecad108f9fa9,7f89863e9f74c53dfbb394eafca71a40,73ffa9391f298f248db20a5fd5bcdd7f,44519f06e2a0c9282f54f5cac962c004,1e26611a7ff00e94385f4c8de43efc21,1b65899f77dd792f2171701781d5e5d5,ad47ab693f305c6e48e0d37040eaaeff"
5182389,79056444,4,"8deddc733207a6261ae9bf3654ceace2,cb85276061f516762f95bcc4753a0b5f,751240a469054137b41a0afbbd015409,568565c4796f1bb8e0512d11038f4338,f2f56c8b0c8b8d6f1f6b1279cfa21a85,63a5855fa9b496402dd2cba6b2908fe0,3d549866b4de597ca05b28ddf9a9d899,082e1807e32a2a471c74c4c22e4c115e,2a2f885432ee91040a33d15bd3ef5ddc"
5182389,79056447,1,"3ac73780fe63e6120d800a90dc82fd61,c8cc3338ee4a47dda911cd3189803e23,74eccad9ccbb66a9ab017bafbef8cf2b,f65cf22fb198b437f32d7dc69f8c4979,d801a8a1a6afb8654a6b18d3363296fc,c194c4a820bad23b72e2a9cd81109cce,b0d831b71ffe04b2c018633a9fd9be8e"
5182389,79056451,1,"959a13eaef6c275181dd8393ba83cb8b,e0776f0fe14edab87de405cca28e4f2a,eb33761f0f3dae81a5a8d7edfca04d26,464bd71169da58639f98de0240bd45f1,a9b3dfcfb415822a61f2014ada685f90"
5182389,79056453,4,"cf5a45f9782decb8f6e783df5ad76497,ac964484eb25e26da98714a413ddc53c,063341a1cad3bf9cf3bd498c25ab85a9,a1ef1d02928b7ebff6ffbb23ed6849cc,48e74c627d79f935dc77ccfa8d837ac2,ee821817d66119ce10209293e0a83984"
5182389,79056456,4,"6f7f0c813ed257b7cd33479f7d60df55,bb8dfe67a139423b6cc5ede6315332e1,63dad2d936a72f76b81a49d587926ea5,2547a48fed281629b343debc0d393764,72ae43e8c24ffdf62fc49bf6037360d2,712fbe676716230da9d85c09e3b91fe5,590940a2ffc714a33474a89f26c0e069"
5182389,79056461,4,"889d42943696bcfc93df14057c57cd5c,d73df85900e899f22079257f21c210ab,818e27758a9b8e91f7ff5c66344c2272,2896c5f44a47e1055e9751ffb0211718,221bf2e6b89c87e3c9095618673ab650"
5182389,79056464,4,"eb555b5cb83a8ec8c435f4a2b6e11b31,6757765d9f40a7be37bee24cf62ae17b,7d851bfeb30001058b0ef10342533de0,ea28dd85755e6b3514e92113a27bedca,40eafb1e16de910ee879c3937a0523c7,4b1ac5c63d4360af0c56e50ab7a4570c"
5182389,79056470,4,"1ce7b377a427187e399aa54ddb346747,225e673f3c7878c486d054b72174b2c4,1d30da939b0fff1c3997bf2c4690e098,614deda6a277dba861599ef301c5b9cb,abb078cf91911036433cfe9b1b1a203f,4ff3ca9be62cc35d94f43437c96e593f,3c547cb2e575eb24de20a3c92830b995"
5182389,79056476,4,"b11aad3f4623e68a13b707df3a688e20,77a4b5f27e53f56dca2787b485b7988d,9b989711912de62c8c11454d059f68a4,767f4730cb4e74f5135e60674d9c892b,68de90cbe60c3b4b2bf5b630013b6de6,ec75e3ad2ac8db5c9525167f250ec141"
5182389,79056478,1,"4bbdf640a94453bdafb853899026ebb2,baff8f3a3b76ce2ee20b59f95632186e,8c932de80c8db016199e9b7b5a223132,4ba392bff418f9b8c242ea89c224b06b,8e8d6de226c9c06c3feef2482beeda2f"
5182389,79056485,4,"18d70dc9fd3f348f62f4e49920f1a9a0,6545ebc6acbb29b6b6be7f4c53ab311f,2409eeb9d5556f24b0a2a77d6744cc3f,a4810189aae488ba0dc61198165ac127,f8e7eea4f5b14e2a270788e6ead1e4f2,b36a7aa5fdb4985191e0a6ca248e531f"
5182389,79056489,4,"cb20358e8c86a7291bf41a7c0e92b7f4,5def4f1d8e894cb52ac850fd38302206,bafacb6a97e4abe4daa5c907b92d5748,7b87bca9c40b8406ea55d7cfbde4b8ed,e2321e146e203f05ceae36d6b0034d36,b3b26cf000f330520f06c6032c12d0d7,869f72d239a5bb655cf06150285e154f,24fa0bc16e06af78b91289bf46122cdf,0afcee9bb2579686d053e68bf017cc50"
5182389,79056496,4,"88c96c97e77273372be640a74a3df97a,1823fb6238d6912c8f7fd81990d5dc9b,b2e3db1ef597529f0a1871ac1c98c4ea,3eab5597524d58d48587110ef4bdd85d,ce5b43293e5f9218677482beda1f45d1,d7ed2a8af7450a66279daec616a6a6fe"
5182389,79056499,4,"ecd74f68377605b9cd19a6fa7a6e6715,b922bb6cdbbd552458f3e3fdb493832d,9217a4391fe4a9b9a7668989ae80bcfa,247cf9b208408b74796d6c317f36f107,bb2a6d5dfa7d22977305033f8d2ab1d1,7b4ea56f8e763adc3d0effe23ab80ab4"
5182389,79056518,1,"e36f9c2f39535b77ce68311fbed9a0db,02f4debb7e42eaca338ebd5a4bb51708,426f4e4bbac68df957aac909009440c8,84307e3ff2f148be5605320a234cee0b,56cdd02cfb65e9f0b8354fd7da1b894c,b21b7412599662f088238fc9315deb8e,ad1035ddebf2319f638c41ea068b3a5b,25ebef51c201aa57cdd518db18f6333b,0bae2a0d965eb2cc66059fed7f8d7a7c"
5182389,79056523,4,"aae1dd5326b7d723b43db8d822f2b499,84a788633dc31d9d28c91c83f7ed140c,3fbe684f5c82a0178d9f1f0d9614f80b,3906e95dbffdbebd0251a3b146b29c0d,ff3d0fac47dab294cac1ee2267da502a,4702cda9bd447e69d6e5b5eca2a05362,4760cd933ba2b8586900698c512a161c"
5182389,79056526,4,"5b118179a2412ae6c239b2cf90d402ed,706e2ff9c2c1d8153f140991570c7e47,dcfb7dd5e944e6ee203fd370c8369139,7e6f7e4a3d46a97f6f85dd11ccade51e,03e8134eaf5e670dafe466f125bb7661,dd890e1ed5a4ffd6ca377c6f8a83855f"
5182389,79056531,4,"93ead13d6b10289f914002dcdc9e5501,fbcba8e5ac689c03fe7ed4c4f4c6a510,436ffe200429a2fcf64261852afca0f7,5ff20a383bf2becf3aeb0cb8484e1f76,7a372cb797bb1c17990955eb696bd26b,42bca8f12fcd382803103a299178805e,c8c3d562283528ac2368e7356043686c"
5182389,79056537,4,"8711c4f2c89d1517215cc7a5f593ffa3,ace56487d67a6358621730632d847512,391f7132ea2554e020d9dbaddbb5466b,d7c97038eab8153c69b16f3e7db5fefb,c92a7ed90c388b74e85620148cd8cfa4"
5182389,79056571,4,"aae1dd5326b7d723b43db8d822f2b499,84a788633dc31d9d28c91c83f7ed140c,3fbe684f5c82a0178d9f1f0d9614f80b,3906e95dbffdbebd0251a3b146b29c0d,ff3d0fac47dab294cac1ee2267da502a,4702cda9bd447e69d6e5b5eca2a05362,4760cd933ba2b8586900698c512a161c"
5182389,80219099,1,"6550ae645a22636535778fd2644515fb,6fd304bca5f483dcb56da4a644e10707,aac086c7afbc1cbd473146de61f1ebdf,f2aed90fec90553731e871b5b753d13b,0b5fed368501386266a0c332ba6537e2,6831d200ed6c33c47e6cc60d400ce6d1,547431849f2d756cb91b5c46bafe924d,331c4859a2e674310ac972b42e7c893c"
5182389,80219107,4,"ea01afd4eb0d424176e2df01e92cc566,564f01108440d2bd98ec422fce317df8,f09b33b463f54f14c054c381908df17a,39e70ac0a4adefa75b9073c60d11513b,367cb7c50b710c3a3af74ee3e37a01ef,f91dbcb7452e2d6974b91d67c1aa754b,6a288b54b3ea1c08fddf596c00ee6cd2,da65ed15832a1d426e41c909b98c0e63,6385b8a2bd81e98f4fc9f6ca42cf560c"
5182389,80219114,1,"f09b33b463f54f14c054c381908df17a,01abc7d8c5fff7ee4d570b9f782ab4e4,564f01108440d2bd98ec422fce317df8,cf6deab9a06007508c114ffbe53efcc2,f91dbcb7452e2d6974b91d67c1aa754b,6a288b54b3ea1c08fddf596c00ee6cd2,13fef95d48bb9160a112c892592d2e01,9e113e56c45c504facf38e32221df244,07b2f7eac5a64fa1055b0be2595d367d"
5182389,80219128,1,"8cfe27301d7a64b0757e1c6575fac2f2,28e066a30e78b67aa239a362b1e155f8,85ad31ba255c962d5607237864b27828,ef532cd6e0eccee783b5e6c0aff51468,dedbae0155e025a28bc6cd42e55d9cdb,3d5e1dda15c336333d7d47dce3a1b4d2,05e4339353a3f858aff789ee241f363b,cebaff30866ae3bc035d31cd4191faa4,dca6d95e8c8765b2b3f44ce3dfed72c5"
5182389,80219133,4,"26576daa473a4e21a5203a5c544dfaf7,06f4a7d205c232738ca9871577bf3cd1,cb8d2f0d5d62c915c5027bdf4edc18d9,eb9838d3533f68c8f229629a7d1a19bf,e9bc42cf4f4a1022dfe8342c061d49e1"
5182389,80219140,4,"3799a30f713014bf38b5afad6680aba4,9773e2de7988b5de5dde2e00ffd7d40b,6f8fc11eed00408ff910cd20a775cbcf,606e448ecfcbc405806aefe02e5a2296,c65469679a420c3b20b93a9b3d34deec,105fe2b76c0480dceef972e42869f724,bae1a2a513bc147bbf678d58626d85a3,23e8046e4b1488fad5d2782b8e5bf2ed,1f346ce685e67e1c90cbd9a3190157a2"
5182389,80219144,4,"f6f8ce818ba2405c016bc73517265da4,255620c168adbc39823ef8bfdf65e947,c09b1ffde95f7e4866c2e3c3dc88cb20,34c933c9275fb657631bccd964a03d24,f7b3119273a53ddf8e0e0130f02e6666,a7a6cc8118ad0b2c0ae6cba466eebf4f,01986f578c1125d794fa1355cb21e7f2,629e08f76de5ecc948a32a3e18f337c3"
5182389,80219153,4,"66e64dca56f5d4539f6eac246f22e7ca,936830125345aae0194efe1bbeb170b0,c1cff8d3190027a979b843315945fa46,3fe173642756d4518ddae87e496c9a8c,38d64e8dea0620dde35b3b813cbaba24,135dfe8dd54aa75574de0b48ae21f73d"
5182389,80219162,1,"9327d8cb8f80f9822e240b27b0a6cb71,92dd86e2ec968d4c6d3e9328b3dedb86,3c971cd4ffc2aff16732879916aa2949,92122752701bb1cb82e3d70fcfe38062,8436987fefc26c096e16ed07586b199b,982ed9eeba8e93a3aebeebf07abee7bf,606269b5eb569128919696dbb21dc96b,5100a0ba69311f21fa831b19eb55ae56"
5182389,80220956,4,"d1812255ce456720c0c15a4c5f9e7204,780c82ee68124aebb98ba5dd089d751e,4057a8d62692e220deb9905c38ce4b37,9b72aa9aa9a44da93df67468c7cc38ac,185282f9d5381d34e0d43feeb3b8370c,6dcbe1d3b3f578cd615a796119707d3c,59e0f1827ff86132be35adc641cf0f4e,bda1ea8f2df8a47b0734aab6675b9f56,ea4d0f10a22649b5c311ac23ac02701f"
5182389,80220961,0,"5a56ae15d6125bb051c8d786edc7de57,164bc3e64bc95c48a7f03c02904dcaa9,6133223735113fe959a153c8dbfd2bfd,509b5e57babc27efb9dea97231b69411,73c657e68e5ec1856994930988e1348f,185f0e6ee79b8218c11f87884748a614,1ef75b520ff53ae544014a0ee876f622,aac562dce828564f6ada703973c4ff84,234e17ae074e5af6c59287c545bb4feb"
5182389,80220967,4,"9e43fc72569acdb4eaac7eade602a2d7,813ab0cf869d2de47131bcda20cc1d54,8bbd662cf13350e8fb8e5e16e22e5cc8,66df925a57ad62a8b98bb6808f3cb988,6b7c1ebdf6087e0a6b1074c7ad340a7d,ece026cbd296142033f6a167c4dab08b,168607eb6a6e5de0d04af313ebef2253,0bb8f6d0cb7f4f171e819c0c4da93de4,4bbf74e691b4966298b651af676ef2a8"
5182389,80220973,4,"df049b4f6ae2df922b841b5dcdf06aa8,2923f25093650241878566e89fec41b7,44f041ca6370a9ebeae11ab80f9d0753,4754988c31f93238247aa46d56018299,5b6bba7799e4cd9a405a9361416b6eaa,9a248768762ffa6b1c28e24ac041f9cc,63c1840f377fd48e6008267183ebbf09,03a31bf85650675a2e21ce8ba579e253,65c4518a215f333d98e5e493f942175a"
5182389,80220978,4,"6fe1d5e80402bcd47dd7d46f83ba78a5,6a7f2d6ebe9f6381a94f03fafaba4d99,7e8fd3fc96ec778602880d85fa3ee54f,de149f00c0b5090a60032971f402a155,6cafcfdd38d182fb9506ae1ced152da2,97d241e14ea416242200569b4cbaa252,14454220f058f05f859524d57014c13d,80326f07fc410aaa361b543b9d8cdcad,03ff2cfb4659c7665ca57917dc86e9af"
5182389,80220984,1,"372b8716cb1022a7f906b2e7184c2b75,cc5386c0e7b87190f3d0a159b1aafd75,a2c52b75aaf36ef407dae84d95d74f74,701994f89cc1a698e0ad383070574927,1ba096653966831683df692bf180612a,a7c021b292e636c9d972e1df7558ca41,4eb53c5b6371c680756ba5fc5e012503,fa97b68585674f221554dd48e5cea7fc,5d6a8078c6cd8dc020df2c21da70e07b"
5182389,80220990,4,"51d5b25e8b6a0039daf8f238e3d45218,01b0dc85362ab1846e42593fe10a7b40,a7da0258b035c206e6f98d094bc5263b,44e64257d7285faadd46001f886030dc,fc7a84a2f054591275154ba2673aec7f,a1865b058254eaa0a2dfac9cc6e24057,ffae1cda5774dfb8e23e48fe66f01f2b,17360fb1ba429f2e68226fbc60a30a36,581059dace8f471ec0278f955ab88cb2"
5182389,80220994,4,"5eecbdce0289b5c1ce93657f71f581e0,ac883aec44a8cb0c729386133c2cf09d,114e3b8473561fb5a7df59036f0f4c99,2b4e054176d35f98335cfd962ba24b16,c7ca5fc3ac6d1322fb40e368c50d6133,e1905d14c66ae468a0331a5913a840b3,0b27852b91da3120ffce1bfded578224,3a8037c48f5bbceb67f5b491501ffa6e,b65c3b6140438abd3c3e49379d474b67"
5182389,80220997,4,"bc2254fcc071564c904ec2ab84ca31f2,76acd766efd8d12605848e98a8b972c2,3927ead94d9bfa26e5770304b59a0dff,7fdf064bd37ede320a3918ef62ca853f,7972b9fc08766f991143585d01899a31,0dbd5f7fe4a5ff7cec37dad4b53c39a4,c996d9b90a1c5e928f25c1130d72d1a5,5f75650c0d1ccd08e6a59279d38a3bc6,76b6406e11ad765e85f787ddf1be22cf"
5182389,80221003,4,"d46d86432050511a9eba9a992aac12c8,9d3b4430e8d5e91c5a97f1dd87d8fc75,231baca30cd4d7651204fe9281f1c4b8,8e80fc9a7dfa36624af9b8ad448e9519,905b1f0496c12b2bb9fba39ec83b34a2,1d8ca88b484c31c306ae136334586935,910b86d5f04688223a1b2a031667658e,63496ce4499a9f402bfa2f25f511f4eb,5afd1deb53ab8cdfcc9d8843857e24b0"
5182389,80221008,4,"2d259083070c3350eb6c062e6a111d25,91810509ce6628f807d07a9f481ddb39,d1e1002887dca5797667b94d7e02ec90,a4f98ada212fa42bcc91f9345691f004,ec27d9489755dca7eae92797613eefa4,f2ff6275e0047d0537ece738cac0e0d9,45c5c9f3c8f2df4b06c1ccfb3d6a41b9,0c138a434b743c9f2ae2cfae5288827f,918cb02a79b6733953bd659e6bf121be"
5182389,80221012,4,"aaceb8119817261b87812b529155b633,bb8d153e7e553d5d76c8c05e6b0fd38a,fe2529ff4f8f2cd686199f46568b9913,a9420312d8881f2f149a630a845a23b8,c70a6b8acbef0c7f6fb8619d80dcdc7b,ce619c862b6e44829824f5ba68678939,9bf92a8a88571177f7c55dbf1c144c48,505a1ee441f6db52799dbf4f2bb64ae9"
5182389,80221015,4,"34eb873b3d92a767bbb6e57882ffeb88,755e3796c4ac06779e954d2773e2b10f,1c46c8bdcb1c54dcb81adeecd9317933,71c07dbfa926d0f7d99855c90ed2ee86,192e72925f95807167b1ca4ed97aee4c,bdcc2a6d4a1c3ceb0d4d54d2692bc4c4,540d8025f5253b344748937908241676,1aaf2248a03dd9d5ea109b2e8025148f"
5182389,80221023,4,"b8ec13a07c468266521f7cd3acafd7c8,4218b2df0bfb24b31eaceafffa2cce5f,db1691e8e42ba95b3eccb6e2b4e70665,714a2d3bc8c3bf5f5f73613583d197c8,c56e6206538e8778d39bcd13feb803b1,45adc57997ec9f7645d6d22d022fbfd4,8cde965d36f3a85fed0b3ec48e2b5c01,898bc0d0efc97d5963dcdab746aa5806,453612560559ef525d7ecb76c458f028"
5182389,80221027,0,"4176dc85358d9ebeab085daae482c7e5,dadb550a939de623cb82a4c22c95b233,b024eb5984f36c71b050cf530f0dc0e6,ddf39386f17c746c5b227b12287cb014,6628abebf53ed6d79fa4a6a6609358f5,f6576011ac13a1386275fd23c4713ed9,81575de3257b135210b7745fb97c6e88,3fd247b8813779ba501c2f0e5c2d90ec,71f5117440af69b34213215c5f52d617"
5182389,80221033,0,"b5d708413e6587433aca773019ce89ea,f799606fe82906a81679ba410fea0592,bc5b9ee6ca17987055b0640113b8125d,be515d456d76482f330d621361aabe39,2562e71dce89ea0dd6c20651121d777d,d756a350552b7d4cce133e1ce5836673,acf9d66abcd57a84da568c1d478021b9,18d44a236ad3df52ced7b301c1349b0a,4bbef7e04f42d15905e442954e4bad43"
5182389,80221037,0,"182018fdb91b902bdb1f2f07cd4a226c,61f55a4286128c3ac4f19ea38a665ee9,bc5b9ee6ca17987055b0640113b8125d,be515d456d76482f330d621361aabe39,d756a350552b7d4cce133e1ce5836673,33211fe9e4efc29971a5d5acde7d862d,07ba913a0adf58b8fc5addaa94028af2,be893749e309db3ad86785d4cc7e73e2,4bbef7e04f42d15905e442954e4bad43"
5182389,80221042,0,"75a0e311c92c77ba2e7528a67d82c093,f6fd92542e622b845e2281e60faeda72,a6068a3e6985a87f68f96e4f0a84e7f8,a281d7f638d9bb60d8a39765b3455ee3,2ce02e359d1ce69d1324ef66c1b17ac6,a301a4bcc6bd5040d2c25cbec7ff9547,0219dfc1f587958f12b8c522cf5cac41,03ef99028fc31397d3545bfd365b4400,3f8a9800c39ae9d038b9de79a286c3c2"
5182389,80221047,4,"40f56a40733da0b4dd613d0cb313a6e1,832ff27cab932a610dbddde2f6d82a93,08063bfbe7b56c31be4be6be3b315700,ee29acef0bcaa697d15de58f85a3f64c,0de8ca5fe641991559fb8b2075e06d91,3abef07c2d742b026f061ee3e95d15c1"
5182389,80221051,4,"96be514316de8b5fc68313f7a322ff6c,86f21a7c1a4a592ad05d1051ed9f8083,064596ebca6ce5ab9677c18ecf0ce682,db31a9a1d14e070ae5a39a0961e9279f,abfbb78abdd6869f4c2c2d7e0cd26cfc,a45dc9aa79d5436857595606f78804a0,70bbb70dbcedb8e8c93de1199cd58f26"
5182389,80221081,4,"d660f2941e4040cb16001f265e5738cd,ce4941262377e0f9b7ffe27ee29971fd,7fe6a53ac162edb5a6f2f2bf237d75d9,9d58b1294f2d97f12f8b3124fa458451,67e51414346c093577a7a52532bdf81f"
5182389,80221088,1,"1ff02d86ee0037eeaeaf009236ee4289,dd0b9b394572c1d6beecb25604de300a,2fbb8b2bb28aee62420c1b7c080cc8d6,79f6d71334aef1840c192b2ea671ca1f,16790696738fcd48d744e8042ff7e37e,685fa2de375c0462999c5e754f43e509,3c694523bb3381dff00eb9677431a7b6"
5182389,80221092,4,"4298cc8fc581d7705c99cfd00fa28635,76fc50d81bfbb3ce046e3bdcc40cb349,b4e990b79fcc11cd2511058e43a722fc,68fb15d6a5ae866cb64cb4b5b3c38c1e,6520abc28dabe72b30252805a507ccd0,becebdb1a1a937102d906403199feb39,726e55c2ffc35aba4b4897287d2da527,56ea499f43df7ea121254bf9ca788052,7a355c52c187eead33634f6f0f334504"
5182389,80221101,4,"294716abb0c3f151c2d2016202bd41e7,1a57475e870b44d3702ea82284648e06,8b94b14f3f8509d9bdd503ef9acb47cb,e00ad20eafd253db4c4d20ec0cc46fd1,7dc9eadb38940743461353bf65889ce4"
5182389,80221109,4,"05c3e6e394a615907fa7ce00e15b82e0,43b223f669591668a10dc4df0203fc7a,2bdba9f42664c2293404ef006f03d2ec,078905701aae2026cd2bb583fef4e941,f398c6c95c11d0fb787e02795cd8b315,9d7c5a2d5bf625b6f29a61c1dfe267d7,4f911870c58ab393e1f54bd15c6a449d"
5182389,80221112,4,"ce8ce1f4d7a6c81ccf29065a0d008756,dd70c3806618272244a5dcf530010510,ef7c0990d1f3bef33b7c5bf794bb4276,674ab93ffa49c17ad727544648d9c31d,59b3f09856e90e6512b65dd8689db3d5,db240357625cc87a78f4b49733f930ab,50525b74cbf3b6f0c4ee2894f20c7835,f3b8e6b50d031e2497adf2157538f06c,edc5bf39dd5e58fb846099786ac76c36"
5182389,80221118,4,"8fbf24e9db4474432fed7a06d0ed9cd8,fa3b9110f1426d03a5c93d31f88935d2,d8d06d7cf7d9fbd22017f008411f4062,46f229ee1b65fce0ac21d9a38795f440,b0e18bafe68fe5795ff83156880de39c,48cd706c4c948dd7c5908d0c94419db4,798b12b4461b1a75ef433775ab992f74,0ec410c50d72dc24694de8cb96cb9d96,37e7cffbce20a04cd822a26acddc0d34"
5182389,80221119,4,"a71749d5fb9300bd06967018de1f5434,bca0fb1d2c8884ba1eca31f7f11f76eb,af62f960a2c4fd98818c5e8e5dc163e8,2f4b452247d28892b1b6d3121c17f218,efb4cc484841c145a0350445d0cf26ee,eeeff86dd585db9c85255e6cf215d7af,8f76b6ffded576832df6fe4cc9c0e2b9"
5182389,80221122,4,"92402925534f3766f70b6259d486befc,d5589470ccdfb40d78f9d6d07d9a6ddb,6530b7e061564d6546d58407f78652c9,afad8620f1a72f29666681c1fe5a8ec3,f3250c51ff4c3cf4b2a16904d85f32cd,47103f54c46fa598e2c8ec999f00907b,4ade934fdf8a831245f4a9e1fd450389,f3412d6873f2064124b39a78630df8b7"
5182389,80221124,4,"4cd4d6cd98ce9bf5631b4a1ff2f4f27e,2bdd6b41dae314bb631810e34c535190,37f4655c2b8dc10f114425ecfbe6ebdc,578144cc8bad237e770e1c421e51d92a,0244217e265f0c957ad0e3b944a7abf2,5a6a8c91893b588c5bbb52f8a602eca9"
5182389,80221131,1,"180504245a7bd6d404d4b0fcc9a25891,9a9a84b019dcbafb6822571c89f408f4,a047527b97f024a8eaa4aee4ddcc2ad6,573486ec9e42cd631c7d3a73d1e45622,3f79ce31cc236d18e99c49f73f9759e1,645b8a6fcf0b856d69b2760214dcf7e1,9bd130fddd3d8648802f16391b0e639a"
5182389,80221137,4,"3c8a201016ceecbdd163b9b25709480c,d111c05d360309ca99c76b78398582ca,5fd02d831cf8bb4ece5752b4597480ef,d6eaf5a7facc6625573cac78d0e3585a,d1279bd1d022bafa162a72e7ebf33094"
5182389,80221144,1,"c8cc3c5b4a93f73b99a4dd5a7011ac46,5ce2e6b734b6db42ef939a826b412666,76b6f9f7f673c7790fd7e385c399c89c,7e1a61e7791f9ea659c2b4a32097edf2,82d916554428be38436cb7d419ead272,8634aa040fd201475495d9c5281aef8f,1d2b642f2f8c772e2130996e7824a0fb"
5182389,80221152,4,"c667d18daf81d4b7e4ce3d486e2900d9,c38b9f1944da97f51bd69f826b3b3e35,7b001b8f99e5c70e94b0ba73fa7b966a,ab982c59850677a70b34ed7e6ea97e2c,4621bdd1362354347b7d10b31f4e196f,f60c3d6827bbdd29d14ba5f77246b593,6cba359dbeb856edc6569c6e100bf2d8,eb3783f38870595222cbcc336f166ca3"
5182389,80221159,4,"2e372c375ebbf8ffe66f42e993427800,9ad1bab864e26b50678e845ce8d6e793,9df46e2f39d7ba4bc3e3680ddbdb0788,6f03cd9d3df2e9008f02438f06b6b33a,4f4de3e2bd494a8962a1fda8d6d339a5,51f0c61b9fe02da63faa6cea2dd1d745,8a4ce4278043031077cf7bb6ef6aab16,e96f8d1cb7c1ae3222409820f18c01b9,6b0f3ad1f74af20d15753ec7baffca8a"
5182389,80221168,4,"f7246fe7f811bd9c6785c9326931c551,21e85c99c67d4bab3c51732b880bfd44,9c6a0ab9beb9e8d765d1fa30ad560637,e01dc23772ebb6f033d77e0f00e76432,4aa94b69c35cb151d22d43ff3c6fd623,5b291f98e0218c64e2630a1d85bb8007,a4d46ac671cd5e8a14678648b6efe1b2,ed5946328dcabf613a27089ca8e031fa,3c58088a64870bc7a040f0cef65fe1e1"
5182389,80221171,1,"f8dd9e77f783749d01c27a203bdd8171,57de6145095c2954d496950ea59e05d2,6ec240c55528d771fbcd08060611a51e,839a55d58eda3c9b702ffea15f6e5f7e,ead66ba6cc8b61a58461b96eff0ac5f3,74c288c861fbe9e9adf443bba4dab44f,a7a28009c8a3d5f6bb4dcee3737a5d06"
5182389,80221174,4,"d19ffc675e54de87a9c728a286aba50d,1257352ce938c2d718d133beaef81b6c,d2e79425e385256e3ebef795a28856df,7d6d6b60b84007dcb9432287bc49da4e,e7749bd2c9c094227dd2a09d2d47154e,a2149c6a9f6f816e1b10bd2a5a2cc28f,c6d260b6d0da1ecd322ada2f97d6e0f1"
5182389,80221179,4,"b04a6e280e84a83c4ebaf33e2ccf2128,348562e6b1aa27bb80082d529f2e0afa,6475b20cf3e6562c103b0605ab84745f,477ee89fe101f9d9db5d4c7842679236,924063e655b0de2a5ec3ddec9da32b4a,fc303adc5bc2f7e4e279143e78284811"
5182389,80221184,4,"bec1a577778fd8c1e20fd0c807241ea1,d89adcaa340cfdf66cf8b32053f0c323,5b992669ff84aaa4a0496d5029bcd2ed,7bfdc8796b2dc28cfb7c5c6329aa4970,422cbb9357185918e6c4f3b385b75efb,ec153291e92caf4a2977e9aef026390d,c83ff27b56c0e75fef3c3d94c05fc826,64d45166344cc2338359d97222775f6f,14ab2ea9cee801d9bc2322df33ffaa90"
5182389,80221217,4,"bb70d11d0755018e8bf51f52bf25570c,d5485ed1a8f5b5454d18b762eef0296d,1561fd95841eb3478bd685e8707b6987,b25825c81136cb20dca01542e989f9f0,253d0912ff60a1fccb649040a9600f8e,80b9b781a37d76ae38d2cdb455ae2439,ed46d7979168ad42f49e618f545eca2e"
5182389,80221224,1,"7515b9de95002dfa4d9dce7bbb5d258b,3f3a869de7a868cd65e896a5ac4e0b8f,a928cd8d71f696af90d0339d8a122f14,6a885a225438d8748a1a18446d211798,390bc3cc05246b9169da6ec2a749d04d,ed29bfc96c88192f130de060361ad161,4f36d64c72907d3173b1642f62a2dc50,4870257650548e5cb5a04c3dfee58f3c"
5182389,80221227,4,"2d152ff4925c151fb226de74a17c3355,c92c657bcf07b6ffd7452cbfe2b208ff,f49cb16716090f7fd3a9dac48c293295,95fdd5010d2cdb226b80f49985d3b240,51e14f9b41a6267a3c77dfb0811a2031,30cd31883d896c2a702f3b31835da0f6"
5182389,80221231,4,"025d839aebdb3d2273b1ddbb44da39c0,a1020b0ec8a13801df62cfa2fe2e27bf,e26dc8256e8f672fe7425f135b52b5ae,cea631338a5391ca7a00449b4918bb42,ecdda8c534430641e8df98a5844c9f2c,6121fa7e0604d12e0f9911eb1bce578e,73679c982b003fa0715237fa4848e6be"
5182389,80221233,1,"6f9ccbf6f975d3e0d5f4dced85e95752,c8e404407a5f4292fdaf65785b8e87ea,e6cdd792acb2b4856a23c542e3eceba3,d6bb8db41d31de664faaa03f25fa3055,716fb7eb26cf1548706cb35445db6c96,74ed48c172da4d765c8eaf2547cd4799,7bf128e868c13766455302bb8df798ff,47e5c1a1998b0c82ccda861d7492cc04"
5182389,80221236,1,"2006b2713304eec28a48ac1c0bcf8264,43313e1bfd1d9787834ec3ffae60aed0,de8fedb9ec5e2915ec968860e10c5f97,79d4a2fb8af6f99957cd7506844e09d0,5dda3559a38e0ebf43937b8324075563,d0f70c3654ddf03d86ad3c35f15611b9,444ea24b6a9bb1c3c67d86e056ba6627"
5182389,80221238,1,"270deed34a7169ac307374dfec037296,03f5e61cd060c2824dcc73703de50939,ca9416bbda320936ec4274680f5a717a,9c85079e113fb21be182eef213cc6d73,74ec8aafcd60a6a76124a31f0866e2a1"
5182389,80221241,4,"eb81afadebc33a925577951575dd32b8,2456e2d0ddcf5c6d700c48f6c0c7c0bc,f755dc638fe781b8b9886bafe051332d,473702bc62518a2065563bdecbc64567,ee5fa0a21625c0a3e81f9f6044947c51,32bdd320c8270074612d47cdca48bf2d"
