Shop_26397007,Shop_26396404,Difference_score
470675444,370782148,22.0
348931279,345087386,24.0
350712890,522431330,23.0
463735733,369583575,23.0
350712896,525236458,23.0
464227843,366301769,22.0
350712898,522415335,23.0
362828841,369587374,23.0
382953185,369571334,22.0
347633545,452570455,22.0
352479094,504114881,23.0
464420818,455147943,23.0
464224341,525243401,22.0
463708261,367522623,23.0
470691296,340989511,24.0
464168612,525245239,22.0
466001383,525243401,22.0
382831931,583845390,23.0
464260330,370894165,24.0
464161972,396808892,23.0
385804960,370894165,22.0
362720986,522426353,22.0
362966280,338711683,23.0
389306732,370894165,24.0
352580546,452128268,23.0
348920119,525239379,23.0
459721338,369481481,22.0
385707672,525250326,23.0
362818379,369721795,23.0
402592076,483149943,23.0
350995795,452448067,23.0
463708407,452437187,22.0
362815421,366301769,22.0
459651026,367999020,22.0
464442098,522431406,24.0
464172013,365984832,23.0
464106709,570501399,22.0
470669097,522415476,24.0
464125871,367856908,22.0
362969260,522415476,22.0
382850907,454997446,23.0
464303513,525257984,23.0
464442233,370768696,22.0
464442546,367993956,22.0
396600262,452448067,24.0
464435134,369589264,23.0
382939391,368016546,23.0
464126197,368012175,22.0
388768409,481157292,22.0
464101283,532650586,22.0
464430476,369716778,23.0
463786591,369315514,23.0
350949747,522425685,23.0
464316097,369641923,23.0
464030171,367527086,23.0
362782706,522426722,21.0
350971848,526294617,22.0
383133285,522425152,23.0
463655221,522426141,23.0
362846023,367527086,22.0
391012394,369595103,22.0
463149923,367993956,23.0
349050993,581013622,22.0
365616988,368019667,23.0
347636801,454880006,21.0
465870008,452448067,22.0
402188265,419093421,23.0
464184461,532545183,23.0
535407748,481364202,23.0
470700767,525242558,23.0
464054866,455154059,23.0
466500860,522430013,23.0
362721213,483149943,23.0
466514335,522425152,23.0
362850314,483149943,23.0
365602658,501253568,21.0
362824028,369595103,22.0
464417198,599609889,22.0
464412969,454978822,23.0
389193757,519423794,22.0
362825266,481410346,23.0
349079717,525236458,23.0
350996874,452474519,23.0
464218402,455122553,23.0
463552586,369583052,24.0
463717398,481364202,23.0
362824246,485941553,23.0
390721423,485933241,24.0
348933861,525236137,21.0
470691845,369583575,21.0
362745033,532546910,23.0
339773647,365984832,23.0
339773646,452586472,24.0
339773645,525241595,23.0
466524200,369641923,21.0
470927253,526294617,22.0
470690713,419276444,23.0
464448223,522415476,22.0
464187183,419059482,23.0
382926792,455112437,21.0
362779980,419059482,23.0
382926068,455129701,23.0
352549728,368029589,23.0
535408291,532538364,23.0
463598308,368019404,22.0
362959501,522415428,23.0
464211402,532538364,23.0
382758599,340989511,23.0
463143128,367856908,22.0
464162443,508708346,23.0
362758400,370777065,22.0
384168192,455147943,24.0
466001711,367537177,23.0
466529564,522427818,22.0
388635271,522415386,23.0
470703533,532538888,22.0
347636245,566641249,22.0
535404590,369675665,23.0
350988804,525243401,23.0
390603125,525242558,22.0
362844683,320822386,23.0
385568260,522425152,23.0
384013306,345298059,23.0
347585650,367522623,23.0
463700402,522431330,23.0
464450890,418880366,22.0
464012474,451962371,23.0
464394265,455137481,23.0
350959397,522415476,23.0
465426478,452437351,23.0
350720432,369580009,23.0
390717820,374657108,23.0
350720435,369595103,23.0
463496007,525246206,22.0
402619750,367999020,22.0
464173005,522427636,23.0
464181722,526295722,23.0
466461952,455137481,23.0
459631612,419183650,24.0
338600372,455112594,22.0
362834952,525236137,22.0
351004294,522415476,23.0
383018940,525242558,22.0
463596213,570180377,23.0
463787505,526295722,23.0
463899527,368018864,23.0
362746095,366344260,23.0
464076754,525240710,22.0
362783398,525240390,23.0
362801277,501254287,21.0
470674528,532545183,23.0
384361254,368000867,22.0
362842534,367522623,23.0
382686738,525240710,22.0
347679817,522416967,23.0
383049073,485941553,22.0
464187441,368019404,23.0
470669730,371406466,23.0
362818635,369586504,23.0
384102867,340987679,24.0
463510413,370778531,22.0
348810991,525243401,23.0
362839062,532650586,21.0
464437178,522429325,23.0
464267275,599620750,23.0
465763106,369589264,23.0
464005591,525239379,22.0
464233543,522431406,22.0
463650049,583856870,23.0
464077481,525241595,22.0
466479284,570507506,23.0
463680363,368019404,23.0
464002249,566626761,23.0
463611632,574596635,23.0
470665997,345089423,23.0
470695733,508140943,24.0
347433885,345299607,24.0
389395668,441686391,24.0
464422382,369675495,23.0
384053571,369573367,22.0
567630393,514292269,22.0
351083152,368019554,21.0
465505075,525254987,23.0
351083150,368019404,23.0
464188711,370894165,24.0
459668629,455154059,23.0
465454743,370773647,22.0
362709491,455112594,22.0
567630640,367522623,22.0
463973302,452465572,23.0
465425135,525238521,23.0
463747044,365984832,23.0
464301279,367999020,23.0
349200349,369315514,23.0
463980701,369504502,22.0
464126401,370773647,22.0
464151389,455122553,23.0
349189627,522429325,23.0
464278280,522429325,24.0
463657090,366121298,23.0
464450665,525239379,23.0
362780943,452586520,22.0
464280119,369580009,23.0
463739648,370778531,24.0
464189044,452586230,23.0
464155441,455112437,21.0
390571220,369600853,23.0
390615594,483135159,23.0
383259052,368010456,23.0
470922943,369586504,23.0
362970717,522429325,24.0
348931520,481363839,23.0
382405882,369674027,23.0
362712063,366345159,23.0
383221474,369583052,23.0
464167077,525240250,23.0
466454874,522425152,23.0
464395410,570197899,24.0
463553083,369575585,22.0
365618219,526295722,23.0
362844761,368019404,22.0
464267473,522415476,22.0
463682591,370894165,23.0
384083772,452465572,21.0
463701410,368019667,23.0
464180914,522428593,24.0
463792566,455112594,23.0
384134390,525238521,23.0
464446572,452437351,23.0
459597302,522425685,23.0
464185364,522428593,23.0
470690892,369571334,23.0
470668109,522431406,24.0
348905930,519798245,24.0
464230329,525240250,23.0
362835943,576627128,23.0
362966402,370892961,23.0
463754783,370768696,23.0
350962096,571312380,22.0
463680623,367522623,22.0
464056424,483135159,23.0
463722116,522426353,23.0
384614270,369570998,23.0
464133984,452465572,23.0
402618778,370894165,24.0
362823209,525240250,22.0
463652213,455112437,23.0
463710082,525246206,22.0
463680191,525245363,23.0
535405090,483149943,22.0
463660879,454405350,23.0
464161047,452448067,23.0
464167904,526295722,23.0
464213638,525257984,22.0
362742544,369676376,23.0
464175565,369721795,23.0
464187634,363272197,23.0
362817804,455129701,23.0
463511429,519423794,23.0
470693812,584906425,23.0
391185224,369600853,22.0
384347916,522426722,23.0
464006555,369572579,22.0
464002650,369504502,22.0
463150196,369571334,23.0
384599017,441026908,24.0
464029994,570501399,23.0
382869072,368019404,23.0
350996109,514292269,22.0
384673710,525236458,23.0
464153864,452448067,23.0
464103603,368019667,24.0
463734837,532499732,24.0
362847158,481157292,23.0
386405903,481364202,23.0
384290143,566615349,21.0
402391909,483135159,23.0
362708518,367522623,23.0
351082413,454060623,23.0
351082414,454978822,22.0
463619653,366345159,23.0
362850990,454962372,23.0
470698893,560658330,24.0
459581569,369716778,22.0
350995932,369580009,23.0
382779054,370773647,23.0
362802343,368019404,24.0
466502121,599589884,22.0
464184628,369676376,23.0
362754057,374056479,23.0
464170047,525237871,22.0
362848669,369580009,23.0
470696391,528956848,21.0
459532467,367993956,23.0
362719988,419059482,22.0
382904362,522431406,23.0
384453287,481364202,23.0
465425494,451962371,23.0
384413371,522429325,22.0
464419723,584919401,24.0
464105358,522425152,24.0
464439577,574096373,23.0
466493314,368018864,23.0
535409896,419059482,23.0
465505240,525254987,23.0
362840320,369662350,23.0
463148708,574596635,23.0
464230151,367993956,23.0
464396190,570196244,22.0
384312670,371350689,22.0
459668818,522431406,24.0
391030806,522431406,23.0
347624591,368019404,23.0
463682123,522429325,22.0
464169718,454978822,23.0
391177239,368019554,23.0
464457373,369720857,23.0
464190790,369523756,23.0
464154381,367528910,22.0
464173249,522431406,23.0
463545230,419276444,23.0
382324900,574597244,23.0
338330063,369523756,23.0
463484394,522431330,23.0
463735567,525236458,23.0
464434934,369580009,22.0
463676103,452465572,23.0
463621252,452448067,23.0
459733574,454707738,23.0
362780570,369571334,23.0
362838511,367851432,22.0
464106448,373242475,23.0
350985223,368018629,23.0
402270604,368018629,23.0
584827105,455122553,22.0
464080661,369595103,23.0
459631677,338655433,23.0
464006762,519555345,23.0
464051723,452448067,23.0
384184672,599800605,24.0
383002501,525236137,23.0
365615144,369641923,22.0
384493116,370768696,23.0
464059747,369716778,22.0
464213027,452465572,23.0
463544813,532545183,23.0
350949533,370898586,21.0
464218674,525236458,22.0
352597091,369662350,23.0
384508974,483152030,23.0
362847816,525243401,23.0
463754315,369662350,23.0
384549694,369716778,23.0
347625332,522426141,23.0
463544337,483135159,23.0
464251156,369676376,23.0
463690882,522416967,23.0
464267780,369527450,23.0
470668845,455147943,22.0
467931504,522425152,21.0
470668840,369315514,22.0
362823921,571302006,24.0
463497825,599589884,22.0
384583908,363272197,23.0
362969549,528958861,23.0
362820005,570501399,23.0
463608428,368019404,22.0
389123679,525253019,23.0
402519930,514292269,23.0
464242919,570180377,22.0
362834069,369662350,22.0
464055737,514292269,23.0
389193073,367966292,23.0
464057593,532538364,22.0
362711368,369716778,22.0
347606364,369583575,23.0
463508390,532539993,23.0
466469336,367537177,23.0
362852868,522425785,23.0
463715026,526295722,23.0
470696253,522426141,22.0
463143279,369570998,23.0
362708724,368018864,23.0
383094244,522415476,22.0
464188268,522427636,23.0
402457401,369675665,23.0
466512757,345087386,22.0
463594477,452448067,23.0
463825894,369641923,23.0
362721403,452586520,23.0
388765463,369571334,23.0
362829567,368019404,22.0
464194131,522431406,23.0
463769193,367528910,22.0
384742079,454044996,23.0
464277392,369504502,22.0
466497204,570501399,23.0
463716644,369589264,23.0
466483714,519423794,22.0
362676768,455109449,23.0
463508976,366252592,23.0
384314329,504131786,24.0
463681031,366121298,23.0
464171505,525239379,23.0
362849783,522431406,24.0
464262950,532538229,22.0
464129228,370778531,23.0
384116282,373210262,23.0
362756704,561340749,23.0
470694041,525242558,23.0
463756085,369575585,22.0
362745827,452128268,23.0
362849437,522429325,20.0
464204900,389887556,23.0
464252383,369573367,23.0
383110032,369315514,19.0
463791297,369641923,23.0
384518514,454074520,22.0
463980585,455137481,22.0
352478980,481364202,23.0
463755686,419075020,24.0
464216599,370898586,23.0
573981771,455137481,23.0
384134004,522415476,23.0
463618842,455768374,24.0
389211434,370768696,21.0
362757072,367993956,23.0
352479853,522425152,22.0
463975144,581013622,22.0
464277730,522426459,23.0
362676887,369136684,23.0
465456326,525246206,22.0
362810107,323624008,21.0
466511477,522431330,24.0
388779619,525238521,23.0
464181475,368019554,23.0
463567074,370778531,22.0
463977815,451962371,22.0
463625784,525242558,22.0
464248262,365723218,23.0
466465268,367997917,23.0
463499097,369573367,23.0
362833517,366344260,23.0
463826511,369589264,22.0
384616211,483028787,22.0
463712854,511967232,24.0
463559540,454074520,22.0
466520175,532546910,21.0
402269750,367982527,23.0
398690246,532538229,23.0
463477231,481157292,21.0
382971415,449190897,23.0
459696027,369586504,23.0
464186839,368019667,23.0
464076311,369573791,23.0
464131706,452448067,24.0
464436142,369580009,23.0
352506267,483028787,23.0
402651642,532544032,23.0
464179339,481402361,24.0
362965017,345087386,24.0
362835213,449631015,21.0
464255266,367527086,23.0
463683775,481157292,22.0
466474926,369668942,23.0
463561023,367993956,20.0
463736457,504141626,23.0
463621869,455112437,22.0
459614320,522426353,22.0
350983976,455112437,22.0
459614455,531733286,23.0
463974047,452578010,23.0
463749666,368019554,23.0
384616426,574091768,23.0
465503787,532546177,23.0
535408500,367966146,23.0
459709813,368018629,23.0
351082432,370768696,23.0
351082430,522425152,23.0
464340842,369674027,23.0
351082438,525236137,23.0
402286799,370778531,23.0
464125328,369583575,22.0
347612009,532545183,23.0
470704048,522426430,21.0
362792610,369574941,23.0
350979004,455147943,23.0
464413387,369720857,24.0
470672114,367856908,23.0
391012930,522426141,21.0
463752882,525257984,23.0
567630871,369571334,23.0
463646688,367493329,23.0
383082997,369675665,23.0
464215192,451961327,24.0
464414714,369570998,21.0
402287156,369532157,23.0
362841439,398411344,23.0
464257028,368012175,21.0
464439511,369583575,23.0
347585436,525245363,23.0
463673995,452465572,23.0
349313363,369573791,23.0
382389209,369572579,22.0
385805393,522415386,22.0
459696561,367993956,23.0
464211917,369572579,22.0
386168228,452285581,23.0
464229686,369721795,23.0
385821702,522426430,23.0
463679209,369675495,23.0
464277871,522425152,23.0
362852240,369716778,21.0
464129054,532538888,22.0
463979714,369504502,22.0
466461008,522426430,23.0
402537088,370778531,22.0
386387203,599787025,22.0
464250555,365984832,22.0
466494312,522415476,23.0
464153418,396808892,24.0
463682419,368019667,23.0
362833211,522425438,24.0
463885984,522429325,22.0
464436806,369600853,23.0
463723477,522429325,24.0
384290044,349707120,23.0
347432714,369716778,23.0
463624578,452465572,22.0
464438742,369716778,22.0
362772001,522415386,23.0
463621050,525241595,23.0
463480216,481391264,23.0
385873848,599790098,23.0
464187267,525240250,23.0
463697586,367975286,24.0
384627496,363272197,23.0
470691167,363272197,23.0
363503209,368012175,23.0
348934134,525238521,23.0
348888971,369674027,23.0
466515766,574596635,23.0
349053565,455137556,23.0
362804143,369586504,23.0
463656483,532538229,22.0
464316557,452112015,23.0
463790414,522427818,23.0
466491695,522431406,24.0
382324310,369587374,24.0
464253821,369575585,23.0
470700682,370778531,23.0
402554877,525242558,23.0
464056211,454074520,22.0
459668273,366121298,24.0
391043541,370772234,23.0
362806898,522427636,22.0
463736158,370778531,24.0
466513871,369662350,23.0
384360162,571312857,23.0
402252537,481157292,23.0
464102761,394306313,23.0
466510732,452437124,23.0
362846346,481372771,23.0
362843192,369662350,23.0
362768418,418803976,23.0
464422928,454060623,23.0
352597215,367966146,22.0
391163162,576730526,23.0
362708704,419059482,23.0
349099822,577435343,21.0
390999662,522431406,23.0
389320185,455137481,21.0
362800645,451865108,23.0
465735311,369675665,23.0
463548179,398411344,23.0
466458439,455129701,22.0
362829503,449266819,23.0
464157882,369707582,23.0
388761327,441391774,23.0
362673329,522415386,23.0
464261483,525239668,23.0
362960303,483149943,23.0
362843734,367528910,22.0
362793087,532538229,23.0
362780137,365984832,22.0
464247549,455140729,24.0
464191092,455144719,24.0
463615996,514181127,23.0
383000037,525236458,24.0
463684664,369586504,22.0
385681731,367999020,23.0
470691760,366301769,22.0
347200298,369581662,23.0
459581792,525240710,22.0
463711834,367966146,23.0
402394831,341678197,23.0
351002393,522426141,23.0
464189557,368010456,24.0
464038489,454060623,23.0
362671780,366121298,23.0
463729629,369595103,23.0
386186143,525236458,23.0
466503023,522415476,22.0
350712877,522427636,23.0
466486597,522431330,22.0
466490901,452060109,22.0
348943631,367838147,23.0
464180404,368018864,22.0
463671963,368979576,23.0
350964575,561338301,24.0
350712870,367856908,23.0
463152118,368019404,23.0
402443913,525236458,23.0
350712871,481356237,24.0
464058591,452604559,23.0
466511102,483149943,23.0
389318968,570180377,22.0
463647188,522426141,22.0
463146364,369675495,23.0
464253053,522426459,22.0
390723463,367982527,23.0
352580619,367522623,22.0
463724176,455129701,21.0
463148244,369570998,22.0
470692072,451963140,23.0
463700583,525236137,23.0
385742480,532538888,23.0
347590591,452465572,23.0
402519740,488909730,23.0
470696513,522426353,21.0
390717452,522429325,23.0
464213368,369573791,23.0
464075109,368019404,22.0
362813475,455069820,23.0
464124528,532538229,22.0
464099628,365984832,21.0
362808123,525243401,23.0
384546075,370778531,23.0
388644326,483135159,23.0
402251183,452448067,24.0
464173783,366344260,22.0
464176335,369589264,22.0
362816448,525245363,23.0
466500370,525238521,23.0
463543140,522420184,23.0
463600359,366301769,23.0
463827771,369721795,22.0
464053022,369572579,23.0
464041905,363353447,23.0
463760446,369575585,21.0
466462873,369662350,23.0
464003033,369523756,23.0
398656514,522428593,23.0
385578294,452578301,23.0
362740562,598840573,23.0
384674122,379193944,24.0
464035305,483149943,21.0
465458435,452465572,23.0
402602973,455112437,23.0
384247816,368018864,23.0
391043682,370777432,23.0
398671935,525237871,23.0
362712571,369481481,22.0
464452432,398411344,23.0
573981483,367856908,22.0
362741800,525236458,23.0
535406052,574097508,24.0
402487403,366301769,23.0
362961827,455100384,23.0
362831030,522425152,23.0
464259704,522425152,24.0
464056024,369583052,23.0
464147651,369481481,22.0
464099375,369572579,22.0
464172898,599589884,23.0
349247777,522431406,22.0
463734302,369603847,23.0
464315554,367997917,23.0
463502516,368019667,22.0
352519729,370773647,23.0
384729123,369573791,23.0
362831373,452437124,23.0
384326296,452613788,23.0
384453826,483135159,23.0
464259567,525255588,23.0
349065625,485941553,23.0
535409858,370778531,23.0
349347747,370898586,22.0
464253281,367993956,22.0
383048404,488915455,21.0
348907498,369662350,23.0
362839684,367969871,23.0
383160673,418880366,23.0
384261987,367966292,23.0
362672758,522413924,22.0
463617699,369720857,23.0
464084653,455112594,23.0
386186821,369504502,22.0
464440082,522427636,21.0
362805861,451995641,23.0
402300513,369638128,23.0
465426631,532545183,23.0
389085612,369571334,21.0
363497490,455008366,23.0
385081498,525236137,23.0
362675962,373206416,24.0
464029229,574596635,22.0
463718878,455154059,22.0
463979268,455141817,23.0
402502424,368026484,23.0
352505187,525240710,23.0
463616253,522431330,23.0
390723076,481372261,24.0
464058786,370777065,21.0
350702701,452448067,23.0
464264210,455129701,23.0
350702702,522426430,23.0
470691517,369504502,22.0
464231240,369116702,23.0
349052024,485941553,21.0
464268013,452285581,23.0
384106784,525254987,23.0
464258936,365984832,22.0
464155160,370894165,23.0
464084900,455154059,23.0
349097370,455147943,23.0
347585018,369595103,23.0
464249877,483149943,23.0
349097379,370898586,22.0
464109170,522431406,23.0
362717209,369662350,23.0
463708567,526295722,23.0
463553907,483135159,23.0
362811498,366301769,22.0
384288258,454978822,23.0
348811171,598838673,21.0
463694032,481364202,22.0
365619592,370773647,23.0
348872621,369573791,23.0
350967100,522426459,23.0
362741579,452474519,22.0
382719741,339793851,23.0
463480356,369675495,22.0
362815160,419059482,23.0
463549318,369720857,23.0
463973752,584906425,23.0
385681116,522426722,22.0
464265928,419290041,23.0
383246393,419366683,23.0
466461280,583845390,23.0
362823389,483149943,23.0
466460082,369313514,23.0
466499424,532538229,22.0
464303294,367501395,21.0
459733698,508708346,22.0
464263450,369586504,23.0
464243799,522429325,23.0
466000938,398411344,23.0
384055617,449286443,23.0
362791038,526294617,23.0
464439093,525243401,23.0
384426481,525245363,23.0
384026689,369504502,21.0
464188043,522426722,22.0
464075644,368010456,24.0
466518046,369638128,23.0
463677642,419290041,23.0
402252040,367982527,23.0
402217415,522429325,23.0
466498591,369572579,23.0
349081799,522431330,23.0
347376549,483149943,23.0
464261170,369481481,23.0
463512111,338655433,23.0
464011054,570505603,23.0
390577566,454060623,23.0
463695975,369716778,23.0
362831789,522414467,23.0
362841570,583853130,24.0
465424444,368019404,24.0
466502208,368019667,23.0
463653555,532538364,23.0
384103031,455147943,22.0
348944383,525242558,23.0
402368080,481364202,22.0
384336441,525243401,23.0
464085821,525240250,23.0
463142684,370778531,23.0
362836927,369721795,23.0
463764508,532545183,23.0
384071640,577435343,23.0
365616610,455054310,23.0
463604717,419059482,21.0
383048098,369676376,23.0
350950170,525245363,23.0
464190122,522415428,22.0
382345997,369481481,23.0
348944525,532546910,22.0
402300704,369675495,21.0
362812126,525240710,23.0
390628064,396808892,23.0
362720909,525245807,23.0
466457881,455130705,23.0
362837038,522419492,23.0
362780250,369721795,23.0
349312946,369587374,24.0
362674997,522428080,23.0
402444543,532498825,21.0
470690832,419366683,23.0
402502679,369577494,23.0
464439701,366301769,23.0
349347261,370778531,23.0
466493470,369572579,23.0
350689868,525813938,24.0
390603336,369595103,23.0
391030568,398411344,22.0
459668047,522426722,22.0
384261668,481408500,22.0
362844879,584906425,23.0
390577360,618521989,21.0
463147431,367993956,23.0
535410057,369662350,23.0
348946673,483149943,23.0
465870373,368019404,23.0
362965491,366001410,23.0
459650912,522431406,23.0
464110031,368026484,23.0
464412064,455052154,22.0
402314242,369667896,24.0
385725166,519423794,23.0
464181336,369571334,24.0
464185653,574596635,23.0
402537275,525240250,23.0
350690545,560693666,24.0
384644447,571308749,23.0
362839969,522425152,24.0
362962271,452578577,23.0
464052205,441369360,23.0
362783259,525243401,22.0
362721290,514292269,22.0
384480120,363272197,23.0
464159063,369641923,22.0
362783523,369523756,23.0
464232609,525245363,23.0
464247020,522426141,23.0
347603132,483135159,23.0
464412474,369581662,21.0
463610949,522432032,23.0
464227169,525250703,23.0
398655325,368019404,24.0
348875355,532544032,23.0
464011532,370894165,22.0
464432225,525239668,22.0
464247979,525236458,23.0
362846738,368019554,23.0
363500111,455112594,21.0
349379400,370781394,24.0
383211391,525250703,23.0
350720910,369527450,23.0
464032401,373233980,23.0
350989678,455154059,23.0
464459172,576730420,24.0
348875176,369523756,21.0
362803832,451762226,23.0
466495527,455122553,22.0
464178355,522416967,22.0
463755431,369675665,23.0
463736588,481408500,22.0
464265110,522429325,23.0
362968882,455137481,22.0
349346651,419092269,23.0
365601146,368026484,23.0
464128502,525236137,22.0
382324508,368019404,21.0
350950789,369315514,22.0
350993109,368018629,23.0
470690246,481364202,23.0
466487349,481372771,23.0
362671485,455147943,23.0
464233267,452586230,23.0
362757626,368018864,22.0
362839371,454405350,22.0
463614497,522426141,23.0
347635766,481356755,24.0
348956883,455144763,23.0
402487852,369600853,23.0
463716404,369577494,24.0
402571941,532545183,22.0
463663758,455154059,23.0
384690522,483135159,22.0
463734189,525236137,23.0
463751395,454748389,24.0
463605636,522415428,22.0
402457632,455137481,23.0
384375620,369721795,22.0
398672172,570508239,24.0
349084515,370778531,22.0
464171953,525243105,23.0
362803456,483135159,22.0
463758417,452078547,24.0
463546015,525255363,24.0
463501686,522415476,23.0
347193782,369580009,23.0
347193787,488909730,22.0
347193789,365723218,23.0
470691681,454074520,22.0
351002740,560693666,24.0
464421558,525243401,23.0
464150242,522429325,23.0
470671799,522426430,22.0
362682894,481351932,21.0
349188498,368026484,22.0
464412180,367527086,23.0
402269494,373260858,23.0
464033974,370777432,23.0
463496081,368018864,23.0
567636643,483149943,23.0
470691538,455147943,22.0
466494608,368026484,23.0
463763567,369580009,22.0
347203046,599589884,22.0
459614211,454405350,22.0
389289434,522415476,23.0
389396191,455147943,23.0
349097357,369677721,23.0
349097356,455140729,24.0
384720503,522429325,22.0
349097353,369707294,23.0
463554225,369672887,23.0
348810581,584904881,21.0
391063678,369586504,23.0
391162320,452771394,23.0
362804042,352470954,23.0
463752663,525239379,23.0
384399826,369580009,23.0
362832789,454591856,20.0
464275745,455130705,24.0
464303102,366266874,23.0
464212797,525236374,23.0
463754623,522426141,22.0
464150938,522427818,23.0
459683873,455112437,23.0
362851708,373173247,21.0
464437469,508708346,23.0
402652431,455052154,22.0
385858408,369716778,23.0
466477395,525240390,22.0
464000934,483135159,22.0
349297021,368010456,23.0
464154541,525238521,22.0
463622768,369595103,23.0
348656581,525257984,23.0
464192509,367856908,23.0
535405483,570189377,23.0
464108961,452586520,23.0
463144813,570505603,24.0
535409793,455122553,21.0
463149829,584906425,23.0
384053281,365723218,23.0
464007075,514292269,22.0
362808597,454060623,22.0
464165956,532650586,23.0
382613431,362842784,23.0
402173080,369573791,23.0
459502652,368019404,23.0
385839226,492885249,23.0
384481443,454405350,22.0
464412867,373301623,23.0
463654115,369641923,22.0
402536021,532545183,23.0
464188979,525254987,23.0
470927397,369583052,23.0
470927393,481157292,22.0
463511721,369573791,23.0
464226952,483149943,23.0
464232413,369675495,21.0
386424298,481363839,23.0
389364516,369583575,22.0
384385950,532650586,22.0
383019186,369674027,23.0
463619158,525245363,23.0
470927575,531733286,22.0
463150366,367982527,22.0
464102853,367966146,23.0
464461148,369721795,23.0
463667262,367993956,22.0
388774490,370777065,22.0
463777250,369571334,23.0
362708037,454060623,23.0
463699365,455154059,23.0
465818043,369675665,23.0
459733819,455131333,23.0
384012863,449355837,23.0
384232726,455137481,23.0
383261759,367522623,22.0
466502953,481157292,22.0
567632126,454405350,23.0
463708849,525240250,23.0
362964082,451795018,23.0
463752473,369675665,23.0
463705388,525240250,23.0
463757626,370778531,23.0
464444241,369595103,23.0
362851098,369600853,22.0
464260461,508708346,22.0
464056810,371406244,24.0
362720650,455129701,23.0
466458030,367527086,22.0
464257160,370781394,23.0
391183317,452474519,23.0
365601943,455150984,23.0
464055356,574099619,24.0
362841739,368010456,22.0
362839526,369241049,23.0
567639692,367999020,22.0
350712879,522415476,23.0
463543899,584906425,22.0
567631377,570136626,24.0
350712872,525236374,22.0
464033564,369575585,23.0
384645170,522415476,23.0
463147630,452437124,23.0
567632318,525238521,23.0
350999199,369527450,23.0
463698364,525246206,22.0
362848178,532545183,23.0
567631194,369571334,23.0
390981864,369311205,23.0
382736412,369583575,23.0
459566713,525239379,23.0
390548607,367521759,24.0
350974431,532539993,23.0
348956332,369674027,23.0
463554964,525254987,23.0
362962075,345087386,23.0
385694095,368029717,23.0
466465710,368018629,22.0
352612740,525240250,22.0
384185280,483148572,23.0
463549740,532546910,23.0
463154054,369675495,22.0
347615000,525245363,23.0
463146850,368018629,23.0
362753808,367528910,22.0
362718193,455112594,22.0
466447732,369580009,23.0
459549516,522426353,22.0
463720329,522431406,22.0
348906088,525242558,23.0
464316012,525239379,22.0
389382284,522413924,23.0
383000512,452437124,23.0
363497966,526294617,22.0
352564654,369583575,23.0
347643550,368019404,23.0
402411903,369589264,22.0
463711207,369523756,23.0
391181985,367993956,22.0
463659940,369580009,22.0
390982180,452448067,23.0
464075497,522417652,24.0
463677874,369595103,23.0
463884608,455112437,22.0
463894185,368019404,24.0
535406275,522416967,22.0
385727277,363266802,24.0
350992870,519554922,19.0
463554787,367966146,22.0
362810520,455058737,22.0
464263866,455147943,23.0
463603912,369716778,23.0
391012190,522426141,23.0
402652601,369668579,23.0
463755415,369662350,23.0
470691124,369571334,22.0
464265420,367966292,23.0
362810427,419276444,23.0
463500260,452060109,23.0
463619303,369571334,23.0
464153970,532538364,23.0
402287289,452437351,23.0
464246530,368019404,23.0
398689945,367993956,23.0
464104662,368019404,23.0
464128381,455147943,24.0
383160322,522416967,23.0
463762032,481364202,21.0
391000216,368018382,22.0
389320006,370898586,22.0
362733593,367982527,22.0
389049113,455112594,21.0
348932559,368018629,22.0
349263337,525236458,23.0
349263620,455122553,22.0
362770234,363272197,22.0
352549077,369716778,23.0
349084537,368029589,23.0
349084536,525257984,23.0
349084535,522425152,23.0
349084534,369674027,22.0
384399623,525242558,23.0
464148520,452437187,20.0
466502569,522415476,22.0
463751111,369575585,23.0
362825645,455092129,22.0
463496711,455129701,23.0
391029757,369477223,22.0
464076572,340987679,24.0
463648627,525240250,22.0
464079956,522415428,23.0
464174987,369586504,22.0
464108372,574596635,23.0
463618161,369315514,22.0
464430329,367966292,22.0
385569440,367856908,22.0
464420915,522426722,22.0
390603275,369721795,23.0
388769655,369581662,23.0
362708826,522425152,23.0
463714344,370778531,23.0
362838597,369586504,23.0
349068955,525243401,22.0
463602341,367856908,23.0
365616403,525257984,23.0
384715501,366121298,22.0
349084532,525242558,23.0
383119824,532545183,23.0
464429537,452586520,22.0
464216767,525255051,23.0
382598137,525239379,22.0
402572564,525246206,22.0
463714007,570505603,24.0
350984817,368019404,23.0
362842628,369694666,23.0
389382431,522426722,23.0
463612059,525243401,19.0
464302835,367966146,22.0
463497404,532546463,23.0
389212597,455147943,22.0
464173605,370773647,22.0
464185537,455137481,22.0
388775222,526294617,23.0
384415550,455076352,21.0
463798071,455112437,23.0
464437400,525236137,23.0
349214921,369595103,23.0
463705657,370898586,23.0
464156547,577435343,23.0
459683415,452613788,23.0
402444224,369586504,21.0
463762638,522429325,23.0
463607444,369720857,23.0
402331462,452448067,24.0
362848815,522415428,23.0
464106192,455093146,24.0
466456149,369675665,23.0
402270170,369583575,23.0
362807950,452465572,23.0
463686537,522425152,23.0
388654037,379193893,23.0
383233057,525243401,23.0
345595749,522425152,23.0
362733064,522426430,23.0
362850130,338594967,23.0
