name,price,price_discount,url,rating,review,seller,seller_rating,shipping_fee,size,weight,category_level1,category_level2,category_level3,local_overseas
Sepatu Wanita Kerja Pantopel Pantofel Hitam Pita Emas,69008.0,69008.0,http://www.lazada.co.id/sepatu-wanita-kerja-pantopel-pantofel-hitam-pita-emas-35614050.html?ff=1,,,Toko Eka,1.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Kedai_baju Batik Wanita / Tradisional / Bangkok / Livi Hitam,128000.0,98000.0,http://www.lazada.co.id/kedai_baju-batik-wanita-tradisional-bangkok-livi-hitam-34134476.html?ff=1,,,Kedai_baju,4.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Sepatu Wedges Wanita Lancip Laser Pink - Chavy BS,220000.0,117650.0,http://www.lazada.co.id/sepatu-wedges-wanita-lancip-laser-pink-chavy-bs-38291469.html?ff=1,,,Ackyo Shop,1.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Khalista Collections Flats Sandal Loafers Flip Flops Synthetis
Leather - Hitam",149950.0,53955.0,http://www.lazada.co.id/khalista-collections-flats-sandal-loafers-flip-flops-synthetisleather-hitam-12986544.html?ff=1,3.0,4,Khalistashop,2.0,33000,30x10x10,1,Fashion,Fashion Wanita,Sepatu,local
Omah Fesyen Zuijje Flowery Sleeveless Blouse - Black Int: One size,69000.0,20900.0,http://www.lazada.co.id/omah-fesyen-zuijje-flowery-sleeveless-blouse-black-int-one-size-18185514.html?ff=1,3.0,1,Omah Fesyen,3.0,33000,15 x 10 x 10,,Fashion,Fashion Wanita,Pakaian,local
R2Paris High Heels Boots Saga - Coklat,115000.0,115000.0,http://www.lazada.co.id/r2paris-high-heels-boots-saga-coklat-15317246.html?ff=1,2.0,4,Ackyo Shop,1.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Rafisha-Booth Anbu-[White],174000.0,67830.0,http://www.lazada.co.id/rafisha-booth-anbu-white-33715506.html?ff=1,4.5,2,RAFISHA SHOP,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Amart Gaya Bohemian Musim Panas Wanita Kain Sutera Tipis Gaun
Panjang Tanpa Lengan Tali Gantungan Leher",358000.0,143000.0,http://www.lazada.co.id/amart-gaya-bohemian-musim-panas-wanita-kain-sutera-tipis-gaunpanjang-tanpa-lengan-tali-gantungan-leher-8704710.html?ff=1,3.25,8,Amart,4.3,0,1 x 1 x 1,0.37,Fashion,Fashion Wanita,Pakaian,overseas
Daster Batik Baju Tidur Jumbo Rayon D4,59000.0,49000.0,http://www.lazada.co.id/daster-batik-baju-tidur-jumbo-rayon-d4-12973973.html?ff=1,3.0,3,Dua Melati,4.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Kebaya Eln Sh 2d3 - Colour,301600.0,196000.0,http://www.lazada.co.id/kebaya-eln-sh-2d3-colour-20499920.html?ff=1,,,KLAN STORE,5.0,33000,,,Fashion,Fashion Wanita,Pakaian Tradisional,local
"Baju Original Keep Parka Jaket Sweater Katun Muslimah Hangat Zipper
Hoodie Casual Jacket Atasan Wanita Cream",230000.0,115000.0,http://www.lazada.co.id/baju-original-keep-parka-jaket-sweater-katun-muslimah-hangat-zipperhoodie-casual-jacket-atasan-wanita-cream-18013999.html?ff=1,,,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Menjual Fashion Wanita Gaya Musim Panas Berwarna-Warna-Warni Anti
Selip Flip Flops-Merah",292000.0,70000.0,http://www.lazada.co.id/menjual-fashion-wanita-gaya-musim-panas-berwarna-warna-warni-antiselip-flip-flops-merah-9542683.html?ff=1,3.0,7,Gaoshanhaiyang,4.8,0,10 x 10 x 10,0.1,Fashion,Fashion Wanita,Sepatu,overseas
"Peringkat teratas Korea Fashion baju panjang Wanita lengan setelan
jaket Bang pendek bahu pakaian rak jaket Wanita keling (hitam)",273000.0,98000.0,http://www.lazada.co.id/peringkat-teratas-korea-fashion-baju-panjang-wanita-lengan-setelanjaket-bang-pendek-bahu-pakaian-rak-jaket-wanita-keling-hitam-6724206.html?ff=1,1.0,1,Toprank shop,3.6,0,30.0 × 25.0 × 1.0,0.21,Fashion,Fashion Wanita,Pakaian,overseas
"Cek Batik - Kain Motif Unik Batik Bambu Kombinasi Warna (Orange,
Hijau , Cream Muda)",169000.0,58650.0,http://www.lazada.co.id/cek-batik-kain-motif-unik-batik-bambu-kombinasi-warna-orangehijau-cream-muda-9045761.html?ff=1,,,cekbatik,4.5,33000,20 x 10 x 5,1,Fashion,Fashion Wanita,Pakaian Tradisional,local
Sepatu Wanita wedges Palmino Black,140000.0,119000.0,http://www.lazada.co.id/sepatu-wanita-wedges-palmino-black-11639115.html?ff=1,2.866667,1,Hawabie,1.0,33000,25 x 17 x 10,1,Fashion,Fashion Wanita,Sepatu,local
GSD-Baju Setelan Muslim Wanita-Set Azalea Grey,190000.0,112000.0,http://www.lazada.co.id/gsd-baju-setelan-muslim-wanita-set-azalea-grey-36470238.html?ff=1,,,Toko grosir dress,4.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Zada Set Gamis Syar'i - Coklat Muda / Coklat Tua,399000.0,99000.0,http://www.lazada.co.id/zada-set-gamis-syari-coklat-muda-coklat-tua-150984.html?ff=1,4.0,1,,,33000,38x92x125,0.7,Fashion,Fashion Wanita,Baju Muslim,local
Shopping Yukz Blouse Wanita Sabrina Samy - Navy,67900.0,58900.0,http://www.lazada.co.id/shopping-yukz-blouse-wanita-sabrina-samy-navy-18259090.html?ff=1,4.875,8,Shopping Yukz,5.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Flavia Store Kemeja Wanita Lengan Panjang FS0099 - PUTIH / Blouse
Kerja Formal / Hem Santai Kasual / Blus Polos / Romerrypocket",100000.0,61000.0,http://www.lazada.co.id/flavia-store-kemeja-wanita-lengan-panjang-fs0099-putih-blousekerja-formal-hem-santai-kasual-blus-polos-romerrypocket-28856425.html?ff=1,,,flavia store,0.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Celana panjang jeans wanita jumbo long pant Sallie 31-34,370000.0,153425.0,http://www.lazada.co.id/celana-panjang-jeans-wanita-jumbo-long-pant-sallie-31-34-27402167.html?ff=1,,,CJ collection,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Women summer fashion Flip Flops couple beash casual shoes - intl,464000.0,230000.0,http://www.lazada.co.id/women-summer-fashion-flip-flops-couple-beash-casual-shoes-intl-20057594.html?ff=1,,,MeetStore,0.0,0,30x15x10,1.0,Fashion,Fashion Wanita,Sepatu,overseas
"FASHION MUSLIM / Tunik/Baju Wanita/Baju Muslim Wanita/Blouse/Kulot
Fellow",179000.0,179000.0,http://www.lazada.co.id/fashion-muslim-tunikbaju-wanitabaju-muslim-wanitablousekulotfellow-34056159.html?ff=1,,,COMPROM SHOP,0.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
"Kemeja Wanita Baju Atasan Lena Long Tunik Kaos Wanita Katun Warna
Black",93000.0,93000.0,http://www.lazada.co.id/kemeja-wanita-baju-atasan-lena-long-tunik-kaos-wanita-katun-warnablack-13796641.html?ff=1,2.0,1,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Baju tidur qirani , baby doll wanita baju harian , grosir daster
hamil busui kancing depan murah",35000.0,35000.0,http://www.lazada.co.id/baju-tidur-qirani-baby-doll-wanita-baju-harian-grosir-dasterhamil-busui-kancing-depan-murah-23579807.html?ff=1,2.5,2,GRIYA USWAH,1.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Amart Baru Seksi Rok Mini Pendek Pinggang Tinggi Rok Berlipit,168000.0,67000.0,http://www.lazada.co.id/amart-baru-seksi-rok-mini-pendek-pinggang-tinggi-rok-berlipit-8126601.html?ff=1,2.571429,7,Amart,4.3,0,1 x 1 x 1,0.18,Fashion,Fashion Wanita,Pakaian,overseas
"New sandal wanita dengan sepatu hak tinggi sandal santai (Gold)-
International",660000.0,264000.0,http://www.lazada.co.id/new-sandal-wanita-dengan-sepatu-hak-tinggi-sandal-santai-gold-international-13410545.html?ff=1,5.0,1,BOHYLOY store,4.2,0,10 x 10 x 10,0.10,Fashion,Fashion Wanita,Sepatu,overseas
Jfashion Korean Style Denim Tunik Long sleeve - Amanda Khaki,149900.0,51900.0,http://www.lazada.co.id/jfashion-korean-style-denim-tunik-long-sleeve-amanda-khaki-8757907.html?ff=1,4.078947,3,j_fashion,5.0,33000,13x13x10,0.3,Fashion,Fashion Wanita,Pakaian,local
"Amart Fashion Women Hat Two Side Reversible Bucket Casual
Caps（Black） - intl",165000.0,66000.0,http://www.lazada.co.id/amart-fashion-women-hat-two-side-reversible-bucket-casualcapsblack-intl-21983647.html?ff=1,,,Amart,4.3,0,11 x 16 x 5,0.09,Fashion,Fashion Wanita,Aksesoris,overseas
Luludi Bra - LB 4961R1 - Cream,220000.0,154000.0,http://www.lazada.co.id/luludi-bra-lb-4961r1-cream-37419696.html?ff=1,,,Indonesia Wacoal,1.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
SR Collection Bella 2in1 Maxy Dress - Tosca,129900.0,99900.0,http://www.lazada.co.id/sr-collection-bella-2in1-maxy-dress-tosca-17817146.html?ff=1,1.0,5,Sandria Jakarta,4.0,33000,21 x 10 x 1,0.4,Fashion,Fashion Wanita,Baju Muslim,local
Levi's Authentic Trucker Jacket - Blue Spring,999900.0,499950.0,http://www.lazada.co.id/levis-authentic-trucker-jacket-blue-spring-10031424.html?ff=1,3.0,2,Levi's Strauss ( Anoma ),5.0,0,34 x 27 x 2,0.7,Fashion,Fashion Wanita,Pakaian,local
"Amart Women Chiffon Casual Tops Floral Printed Blouse Loose Shirt
Long Sleeve Elegant Shirts Tops - intl",283000.0,113000.0,http://www.lazada.co.id/amart-women-chiffon-casual-tops-floral-printed-blouse-loose-shirtlong-sleeve-elegant-shirts-tops-intl-16454867.html?ff=1,1.0,1,Amart,4.3,0,23 x 31 x 5,0.20,Fashion,Fashion Wanita,Pakaian,overseas
"JAKET PARKA BLAZER WANITA, BLASSHER CANVAS BANYAK WARNA",265000.0,225000.0,http://www.lazada.co.id/jaket-parka-blazer-wanita-blassher-canvas-banyak-warna-38440071.html?ff=1,,,Lubay store,0.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"SB Collection Couple 3in1 Copra Batik Stelan Kebaya Dan
Kemeja-Multicolor",400000.0,215400.0,http://www.lazada.co.id/sb-collection-couple-3in1-copra-batik-stelan-kebaya-dankemeja-multicolor-24375502.html?ff=1,3.166667,6,Lui's Collection,3.6,33000,30x20x2,0.7,Fashion,Fashion Wanita,Pakaian,local
XL - Bra-sport_menyusui nursing bra nyusu kaitan belakang,189000.0,159000.0,http://www.lazada.co.id/xl-bra-sport_menyusui-nursing-bra-nyusu-kaitan-belakang-38129717.html?ff=1,,,agen resmi,1.5,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
"ZANZEA Hot Sale New Women Vintage Striped Print Dresses Female
Casual Short Sleeve O Neck Pockets Loose Straight Vestidos - intl",327871.0,163935.0,http://www.lazada.co.id/zanzea-hot-sale-new-women-vintage-striped-print-dresses-femalecasual-short-sleeve-o-neck-pockets-loose-straight-vestidos-intl-19556500.html?ff=1,,,Qiaosha,3.4,0,25.00 x 20.00 x 20.00,0.35,Fashion,Fashion Wanita,Pakaian,overseas
"Flavia Store Kaos Wanita Lengan Pendek FS0391 - HITAM / Kaos Santai
Wanita Kasual / Rofranklin",80000.0,51000.0,http://www.lazada.co.id/flavia-store-kaos-wanita-lengan-pendek-fs0391-hitam-kaos-santaiwanita-kasual-rofranklin-31327299.html?ff=1,,,flavia store,0.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Grivera Sepatu Wanita Flat Shoes Laser MY81 - Cream,120000.0,67410.0,http://www.lazada.co.id/grivera-sepatu-wanita-flat-shoes-laser-my81-cream-10630824.html?ff=1,3.142857,7,Pluvia Shoes,5.0,66000,30 x 20 x 20 cm,1,Fashion,Fashion Wanita,Sepatu,local
Up2Date Gamis Wanita Muslimah Rida Shabychic [PINK],160000.0,92500.0,http://www.lazada.co.id/up2date-gamis-wanita-muslimah-rida-shabychic-pink-33211229.html?ff=1,,,Up2Date.,2.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
kyoko fashion kutubaru -(biru),375000.0,100000.0,http://www.lazada.co.id/kyoko-fashion-kutubaru-biru-18179966.html?ff=1,1.0,3,Kyoko,4.3,66000,10x10x10,1,Fashion,Fashion Wanita,Pakaian Tradisional,local
Lingerie Lace Sleepwear G String Underware Sexy,75000.0,35000.0,http://www.lazada.co.id/lingerie-lace-sleepwear-g-string-underware-sexy-13266593.html?ff=1,2.4,5,WinRos,3.5,33000,10x10x2,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Celana Kulot Polos Panjang Standar Aneka warna -jersey(licin),45000.0,45000.0,http://www.lazada.co.id/celana-kulot-polos-panjang-standar-aneka-warna-jerseylicin-24758336.html?ff=1,2.75,4,diangrosirleggingkulotaladin,2.5,33000,10x10x10,,Fashion,Fashion Wanita,Pakaian,local
Femine - Sepatu Flat Wanita Casual TA02 - Merah,116500.0,69900.0,http://www.lazada.co.id/femine-sepatu-flat-wanita-casual-ta02-merah-28964492.html?ff=1,1.0,1,Lumos Store,2.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Baju Original Valonia Blouse Wolfis Baju Atasan Wanita Muslim
Panjang Pakaian Kerja Santai Casual Warna Mint",230000.0,115000.0,http://www.lazada.co.id/baju-original-valonia-blouse-wolfis-baju-atasan-wanita-muslimpanjang-pakaian-kerja-santai-casual-warna-mint-36533474.html?ff=1,,,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Cek Batik - Kain Batik Motif Parang Jawa (Tosca),169000.0,58650.0,http://www.lazada.co.id/cek-batik-kain-batik-motif-parang-jawa-tosca-15355800.html?ff=1,,,cekbatik,4.5,33000,,,Fashion,Fashion Wanita,Pakaian Tradisional,local
"Baju Original Kochi Pants Katun Paris Songket Celana Wanita
Muslimah Joger Cewek Panjang Casual Maroon",258000.0,129000.0,http://www.lazada.co.id/baju-original-kochi-pants-katun-paris-songket-celana-wanitamuslimah-joger-cewek-panjang-casual-maroon-18241664.html?ff=1,3.5,2,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
CELANA JEANS WANITA BAGUS MURAH,182900.0,118500.0,http://www.lazada.co.id/celana-jeans-wanita-bagus-murah-15196701.html?ff=1,2.625,8,Toko nusantara--,5.0,33000,,1,Fashion,Fashion Wanita,Pakaian,local
Wedges Brukat Cream II,78000.0,61200.0,http://www.lazada.co.id/wedges-brukat-cream-ii-35822569.html?ff=1,2.5,2,Dshoppers,2.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Flavia Store Kemeja Wanita 3/4 Lengan FS0229 - COKLAT / Blouse
Kerja Formal / Hem Santai Kasual / Blus Polos / Rokiyomi",120000.0,70000.0,http://www.lazada.co.id/flavia-store-kemeja-wanita-34-lengan-fs0229-coklat-blousekerja-formal-hem-santai-kasual-blus-polos-rokiyomi-29535152.html?ff=1,,,flavia store,0.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
BILY SHOP BALI Rok Songket Part 1 Hitam,55000.0,40500.0,http://www.lazada.co.id/bily-shop-bali-rok-songket-part-1-hitam-8093770.html?ff=1,4.090909,1,BILY SHOP,2.5,33000,50 x 45 x 10 cm,0.3,Fashion,Fashion Wanita,Pakaian,local
"Flavia Store Kemeja Tunik Wanita Lengan Panjang Kotak FS0129 -
MERAH / Dress Santai Kasual / Baju Gaun Terusan / Roluvanza",125000.0,73000.0,http://www.lazada.co.id/flavia-store-kemeja-tunik-wanita-lengan-panjang-kotak-fs0129-merah-dress-santai-kasual-baju-gaun-terusan-roluvanza-28989568.html?ff=1,,,flavia store,0.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
kyoko fashion tunics larista-(navy blue),275000.0,76000.0,http://www.lazada.co.id/kyoko-fashion-tunics-larista-navy-blue-12923001.html?ff=1,3.6,1,Kyoko,4.3,33000,110x79,0.3,Fashion,Fashion Wanita,Pakaian,local
"Likener Trend Pergelangan kesemek Wanita Kasual - Panjang Pants
landai (biru laut) (International)",404250.0,193704.0,http://www.lazada.co.id/likener-trend-pergelangan-kesemek-wanita-kasual-panjang-pantslandai-biru-laut-international-8789527.html?ff=1,4.4,1,Likener Trend,3.1,0,37 x 27 x 2,0.38,Fashion,Fashion Wanita,Pakaian,overseas
Omah Fesyen Anassata Plain Sleeveless Blouse - Grey Int:M,130000.0,21000.0,http://www.lazada.co.id/omah-fesyen-anassata-plain-sleeveless-blouse-grey-intm-15365077.html?ff=1,,,Omah Fesyen,3.0,33000,10 x 10 x 10,1.0,Fashion,Fashion Wanita,Pakaian,local
"Gracefulvara Sexy Women Summer Lace Crochet Vest Tank Tops Casual
Sleeveless Blouse T-shirt (White)",102000.0,95900.0,http://www.lazada.co.id/gracefulvara-sexy-women-summer-lace-crochet-vest-tank-tops-casualsleeveless-blouse-t-shirt-white-8252589.html?ff=1,,,Superior Collection,2.8,0,50 x 30 x 3,0.05,Fashion,Fashion Wanita,Pakaian,overseas
"Amart Sun Protection Aksesoris Renda Renda Halus Pola Tenunan
Sarung Tangan",90000.0,36000.0,http://www.lazada.co.id/amart-sun-protection-aksesoris-renda-renda-halus-pola-tenunansarung-tangan-8705812.html?ff=1,,,Amart,4.3,0,1 x 1 x 1,0.03,Fashion,Fashion Wanita,Aksesoris,overseas
Ellen Grosir - Sepatu Kets Wanita K.01 [Biru],150000.0,79900.0,http://www.lazada.co.id/ellen-grosir-sepatu-kets-wanita-k01-biru-15808352.html?ff=1,3.25,8,Ellen Grosir,4.6,33000,,,Fashion,Fashion Wanita,Sepatu,local
Suki Stelan Micca 3in1 - Bata,201000.0,108900.0,http://www.lazada.co.id/suki-stelan-micca-3in1-bata-16401777.html?ff=1,1.0,4,Suki,3.0,33000,21 x 10 x 1,0.9,Fashion,Fashion Wanita,Baju Muslim,local
Grosir Dress-Longdress Brukat Perta 9741 Red,298000.0,147340.0,http://www.lazada.co.id/grosir-dress-longdress-brukat-perta-9741-red-15142352.html?ff=1,4.75,4,Toko grosir dress,4.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Women Imitation leather Shoulder Bag Satchel Handbag Retro
Messenger Blue",279000.0,93000.0,http://www.lazada.co.id/women-imitation-leather-shoulder-bag-satchel-handbag-retromessenger-blue-3085525.html?ff=1,,,Fashion Deal,4.2,0,1 x 1 x 1,0.5,Fashion,Fashion Wanita,,overseas
"Deva Long Tunik / Atasan Wanita / Baju Atasan / Baju Muslim / Tunic
Blouse Dress Kemeja / Outer Vest",200000.0,160000.0,http://www.lazada.co.id/deva-long-tunik-atasan-wanita-baju-atasan-baju-muslim-tunicblouse-dress-kemeja-outer-vest-35839110.html?ff=1,,,Amanah Mall,5.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Neng Lina - Kebaya Putih,225000.0,139000.0,http://www.lazada.co.id/neng-lina-kebaya-putih-5043081.html?ff=1,4.111111,9,CRYSTAL SHOP,5.0,33000,75 x 50 x 1,1,Fashion,Fashion Wanita,Pakaian Tradisional,local
Nike Wmns Internationalist-Smmt Wht-Pr Plntm-Cl G,1099000.0,1099000.0,http://www.lazada.co.id/nike-wmns-internationalist-smmt-wht-pr-plntm-cl-g-16751881.html?ff=1,4.0,1,FISIK_id,0.0,0,10 x 20 x 20,1.0,Fashion,Fashion Wanita,Sepatu,local
"Zanzea Ukuran Lebih 2016 fashion wanita atasan blus leher V tombol
panjang blus lengan baju seksi wanita kemeja longgar warna gradien",254000.0,102000.0,http://www.lazada.co.id/zanzea-ukuran-lebih-2016-fashion-wanita-atasan-blus-leher-v-tombolpanjang-blus-lengan-baju-seksi-wanita-kemeja-longgar-warna-gradien-9788487.html?ff=1,3.076923,1,Qiaosha,3.4,0,1 x 1 x 1,0.11,Fashion,Fashion Wanita,Pakaian,overseas
JO & NIC Dakota Relax Office Pants - DarkGrey,190000.0,82500.0,http://www.lazada.co.id/jo-amp-nic-dakota-relax-office-pants-darkgrey-10171733.html?ff=1,2.5,2,SkyroseNet,2.7,33000,94 x 50 x 2,0.3,Fashion,Fashion Wanita,Pakaian,local
"Blouse Lengan Panjang My Panda / Blouse Cewek / Baju Panda
Roundhand / Blouse Korean Style / Blouse Modern / Sabrina Wanita SS
- Putih - A0041",140000.0,56100.0,http://www.lazada.co.id/blouse-lengan-panjang-my-panda-blouse-cewek-baju-pandaroundhand-blouse-korean-style-blouse-modern-sabrina-wanita-ss-putih-a0041-30982894.html?ff=1,,,UNICELL SHOP,0.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Khalista Collections Flats Sandal Loafers Flip Flops Synthetis
Leather - Putih",149950.0,53955.0,http://www.lazada.co.id/khalista-collections-flats-sandal-loafers-flip-flops-synthetisleather-putih-12985968.html?ff=1,5.0,1,Khalistashop,2.0,33000,30x10x10,1,Fashion,Fashion Wanita,Sepatu,local
Skechers Gowalk 4 - Pursuit Women's Lifestyle Shoes - Black,899000.0,899000.0,http://www.lazada.co.id/skechers-gowalk-4-pursuit-womens-lifestyle-shoes-black-15474993.html?ff=1,,,Planet Sports,5.0,0,10 x 10 x 10,1,Fashion,Fashion Wanita,Sepatu,local
"UNICELLSHOP 3 Tunik Citra Kirana / Baju Tunik Wanita / Kemeja Tunik
Gempita /Tunik Jumbo Lengan Panjang / Tunik Hijab Kerja / Kemeja
bangkok Stylist NR - Mocca",140000.0,84000.0,http://www.lazada.co.id/unicellshop-3-tunik-citra-kirana-baju-tunik-wanita-kemeja-tunikgempita-tunik-jumbo-lengan-panjang-tunik-hijab-kerja-kemejabangkok-stylist-nr-mocca-30067727.html?ff=1,,,UNICELL SHOP,0.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
"APTESOL Child Girls/Boys LED Light Roller Skate Shoes Pulley Shoes
Automatic Pulley Sneakers With Single Wheels(White) 32 - intl",1210000.0,557100.0,http://www.lazada.co.id/aptesol-child-girlsboys-led-light-roller-skate-shoes-pulley-shoesautomatic-pulley-sneakers-with-single-wheelswhite-32-intl-17483569.html?ff=1,,,Ambition,4.7,0,30x20x15,1.15,Fashion,Fashion Wanita,Sepatu,overseas
"LALANG Wanita Sepatu Bot Salju Musim Dingin Hangat Pergelangan Kaki
Sepatu Bot Pendek Sepatu Platform Kopi",644000.0,193000.0,http://www.lazada.co.id/lalang-wanita-sepatu-bot-salju-musim-dingin-hangat-pergelangan-kakisepatu-bot-pendek-sepatu-platform-kopi-11476187.html?ff=1,4.0,3,Mode Shop,4.6,0,,,Fashion,Fashion Wanita,Sepatu,overseas
RSM Sepatu Heels Wanita S-275 - Cream,190000.0,72250.0,http://www.lazada.co.id/rsm-sepatu-heels-wanita-s-275-cream-11758850.html?ff=1,2.8,5,Ratu sepatu murah,4.0,33000,30 x 10 x 10,500,Fashion,Fashion Wanita,Sepatu,local
"APTESOL Running Shoes For Womens Outdoor Sport Lightweight Running
Sneakers Breathable Air Mesh Lace UP Walking Athletics Shoes - intl",601000.0,278100.0,http://www.lazada.co.id/aptesol-running-shoes-for-womens-outdoor-sport-lightweight-runningsneakers-breathable-air-mesh-lace-up-walking-athletics-shoes-intl-32744726.html?ff=1,,,Ambition,4.7,0,,,Fashion,Fashion Wanita,Sepatu,overseas
"APTESOL Women Men's Hollow Shoes Slip-On Water Shoes Beach Shoes
Couple Slippers EU36-44 - intl",575000.0,184500.0,http://www.lazada.co.id/aptesol-women-mens-hollow-shoes-slip-on-water-shoes-beach-shoescouple-slippers-eu36-44-intl-25010700.html?ff=1,,,Ambition,4.7,0,28X20X15,0.45,Fashion,Fashion Wanita,Sepatu,overseas
R2Paris High Heels Polos 5cm Suede Merah,110000.0,99000.0,http://www.lazada.co.id/r2paris-high-heels-polos-5cm-suede-merah-16361765.html?ff=1,,,Ackyo Shop,1.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Megumi Sandal Jepit Wanita Carnation - Red,89900.0,44950.0,http://www.lazada.co.id/megumi-sandal-jepit-wanita-carnation-red-5501192.html?ff=1,3.4,5,Megumi Sandal,2.5,33000,30.5x12x12.2,1,Fashion,Fashion Wanita,Sepatu,local
"Women Air Cushion Sneakes Breathable Mesh Casual Shoes Color Black
- intl",665000.0,261000.0,http://www.lazada.co.id/women-air-cushion-sneakes-breathable-mesh-casual-shoes-color-black-intl-17464786.html?ff=1,,,Ambition,4.7,0,30x20x15,0.4,Fashion,Fashion Wanita,Sepatu,overseas
"ZANZEA Women Vintage Long Maxi Dress Casual Loose O Neck Long
Sleeve Floral Print Dresses Elegant Plus Size Vestidos Blue - intl",410400.0,235000.0,http://www.lazada.co.id/zanzea-women-vintage-long-maxi-dress-casual-loose-o-neck-longsleeve-floral-print-dresses-elegant-plus-size-vestidos-blue-intl-14219255.html?ff=1,1.0,1,Channy,3.2,0,25.00 x 20.00 x 20.00,0.37,Fashion,Fashion Wanita,Pakaian,overseas
"Women YOGA Running Sport Pants High Waist Cropped Leggings Fitness
Trousers(Black) - intl",125000.0,63000.0,http://www.lazada.co.id/women-yoga-running-sport-pants-high-waist-cropped-leggings-fitnesstrousersblack-intl-5238980.html?ff=1,3.375,8,1buycart,4.1,0,7 x 3 x 2,1,Fashion,Fashion Wanita,Pakaian,overseas
R2Paris High Heels Polos 5cm Suede Abu,110000.0,99000.0,http://www.lazada.co.id/r2paris-high-heels-polos-5cm-suede-abu-16361801.html?ff=1,,,Ackyo Shop,1.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Hang-Qiao Lace Hollow Chiffon Shirt Blouse Short Sleeve Tops Blouse
(Black) - intl",294000.0,85000.0,http://www.lazada.co.id/hang-qiao-lace-hollow-chiffon-shirt-blouse-short-sleeve-tops-blouseblack-intl-19413814.html?ff=1,3.0,3,HangQiao,4.4,0,0.12,,Fashion,Fashion Wanita,Pakaian,overseas
"Baju Original Majaesty Syari Gamis Dress Muslimah Syari Baju
Panjang Wanita Hijab Trendy Pakaian Cewek Modern",250000.0,199000.0,http://www.lazada.co.id/baju-original-majaesty-syari-gamis-dress-muslimah-syari-bajupanjang-wanita-hijab-trendy-pakaian-cewek-modern-22549095.html?ff=1,3.0,6,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Celana rok kulot wanita jumbo Naira 01,197800.0,103800.0,http://www.lazada.co.id/celana-rok-kulot-wanita-jumbo-naira-01-16259145.html?ff=1,1.0,1,CJ collection,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Gamis Baju Wanita Muslim,330000.0,220000.0,http://www.lazada.co.id/gamis-baju-wanita-muslim-29547889.html?ff=1,5.0,1,Farhan Store,5.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
"Baju Original Kulot Ribbon Wolfice Celana Wanita Muslimah Joger
Cewek Panjang Casual Simple Trendy Hitam",218000.0,89000.0,http://www.lazada.co.id/baju-original-kulot-ribbon-wolfice-celana-wanita-muslimah-jogercewek-panjang-casual-simple-trendy-hitam-18014000.html?ff=1,1.0,2,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Aintan Flat Shoes Develop 41 - Sepatu Balet - Gold Free Sandals,105000.0,29950.0,http://www.lazada.co.id/aintan-flat-shoes-develop-41-sepatu-balet-gold-free-sandals-16272412.html?ff=1,,,Aintan,3.0,33000,25x7x8,1,Fashion,Fashion Wanita,Sepatu,local
